Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction
Spain - Mazagón,14,19h,16,25,1.9,7,17,OSO (244.7994842715202°),OSO (247°)
Spain - Mazagón,14,21h,18,26,2.1,7,17,OSO (249.85153769024907°),OSO (247°)
Spain - Mazagón,15,03h,20,26,2.3,7,16,O (260.82426100094466°),SO (236°)
Spain - Mazagón,15,05h,15,22,2.4,7,16,O (270.95711530020094°),OSO (238°)
Spain - Mazagón,15,07h,13,17,2.4,7,15,O (266.05016528998027°),OSO (239°)
Spain - Mazagón,15,09h,10,14,2.3,7,14,O (265.6946334373356°),OSO (245°)
Spain - Mazagón,15,11h,9,13,2.2,7,15,O (261.57382316729036°),OSO (245°)
Spain - Mazagón,15,13h,8,13,2.1,7,15,OSO (258.12962587794107°),OSO (246°)
Spain - Mazagón,15,15h,12,17,2,7,15,OSO (255.5218654515076°),OSO (246°)
Spain - Mazagón,15,17h,13,18,2,7,15,O (262.8145601203064°),OSO (246°)
Spain - Mazagón,15,19h,13,19,2,7,15,O (265.955703401344°),OSO (246°)
Spain - Mazagón,15,21h,10,14,2,7,15,O (267.28056082226675°),OSO (246°)
Spain - Mazagón,16,03h,11,17,1.9,7,16,OSO (237.26555381498991°),OSO (246°)
Spain - Mazagón,16,05h,10,15,2,7,15,OSO (254.4892953274798°),OSO (246°)
Spain - Mazagón,16,07h,9,15,2.1,7,15,OSO (256.27226783454967°),OSO (246°)
Spain - Mazagón,16,09h,10,17,2,7,15,OSO (250.94291891988343°),OSO (246°)
Spain - Mazagón,16,11h,11,19,1.9,7,16,OSO (239.67056735189848°),OSO (247°)
Spain - Mazagón,16,13h,13,20,1.9,7,16,OSO (247.73657282229743°),OSO (247°)
Spain - Mazagón,16,15h,15,21,1.9,7,17,OSO (252.70322151594746°),OSO (247.66666666666663°)
Spain - Mazagón,16,17h,15,20,1.9,7,17,OSO (251.05017307037954°),OSO (247.66666666666663°)
Spain - Mazagón,16,19h,14,19,1.8,7,16,O (265.16535440535966°),OSO (247°)
Spain - Mazagón,16,22h,8,8,1.6,7,15,NNO (342.73058414637393°),OSO (249°)
Spain - Mazagón,17,04h,6,7,1.3,7,14,N (357.84799304354243°),OSO (252°)
Spain - Mazagón,17,06h,6,7,1.2,7,13,NNE (17.48136634541806°),OSO (251.33333333333331°)
Spain - Mazagón,17,08h,5,6,1.1,7,13,NNE (21.486296902641193°),OSO (251.66666666666663°)
Spain - Mazagón,17,10h,5,6,1,7,13,NE (37.72465162482921°),OSO (253°)
Spain - Mazagón,17,12h,3,4,1,7,14,ENE (78.2587353491652°),OSO (253.66666666666663°)
Spain - Mazagón,17,14h,3,4,0.9,7,15,SE (127.78560775715526°),OSO (253.99999999999997°)
Spain - Mazagón,17,16h,4,4,0.8,7,15,SSO (206.18079630756236°),OSO (254°)
Spain - Mazagón,17,18h,3,3,0.8,7,15,S (182.46682486800253°),OSO (254.66666666666666°)
Spain - Mazagón,17,20h,3,3,0.7,7,15,SE (132.8380216506977°),OSO (255.33333333333331°)
Spain - Mazagón,17,22h,3,4,0.7,7,15,ESE (103.08523553040455°),OSO (256°)
Spain - Mazagón,18,04h,6,8,0.6,7,14,E (88.66149612011148°),OSO (257°)
Spain - Mazagón,18,06h,7,8,0.5,7,13,E (82.6145937271911°),OSO (257°)
Spain - Mazagón,18,08h,9,11,0.5,7,12,ENE (76.99599108177374°),OSO (257.3333333333333°)
Spain - Mazagón,18,10h,11,13,0.5,7,12,E (79.47796272005537°),OSO (258°)
Spain - Mazagón,18,12h,9,11,0.5,7,15,E (84.6603683745921°),OSO (258°)
Spain - Mazagón,18,14h,6,11,0.5,7,17,ESE (104.08827937396931°),OSO (258°)
Spain - Mazagón,18,16h,5,10,0.5,7,17,SE (129.31142532636377°),OSO (258°)
Spain - Mazagón,18,18h,4,5,0.5,7,16,SE (134.7113301099996°),SSO (198°)
Spain - Mazagón,18,20h,5,5,0.6,7,15,ESE (122.96803418587818°),SSE (162.33333333333331°)
Spain - Mazagón,18,22h,6,8,0.6,7,15,ESE (108.8669382137928°),SSE (151°)
Spain - Mazagón,19,04h,9,14,0.7,7,14,ESE (111.09228544731583°),OSO (248°)
Spain - Mazagón,19,07h,9,13,0.9,7,14,ESE (111.66000626236765°),OSO (249°)
Spain - Mazagón,19,10h,10,13,1.1,7,13,ESE (103.46062910320651°),OSO (250°)
Spain - Mazagón,19,13h,9,12,1.2,7,15,ESE (113.24198504601698°),OSO (250°)
Spain - Mazagón,19,16h,9,12,1.3,7,16,SE (136.16339698023333°),OSO (250°)
Spain - Mazagón,19,19h,9,11,1.3,7,17,SSE (148.6495738771813°),OSO (250°)
Spain - Mazagón,19,22h,10,13,1.3,7,16,SSE (146.63136146498292°),OSO (250°)
Spain - Mazagón,20,04h,10,13,1.2,7,15,ESE (115.85666051618168°),OSO (250°)
Spain - Mazagón,20,07h,10,12,1.1,7,14,ESE (109.5125539227394°),OSO (250°)
Spain - Mazagón,20,10h,11,13,1.1,7,14,ESE (105.20021748056918°),OSO (250°)
Spain - Mazagón,20,13h,9,12,1.1,7,16,ESE (123.34218723193226°),OSO (251°)
Spain - Mazagón,20,16h,9,11,1.1,7,17,ESE (120.00000000000001°),OSO (250°)
Spain - Mazagón,20,19h,6,7,1,7,17,SE (145.59340616707442°),OSO (251°)
Spain - Mazagón,20,22h,10,13,1,7,16,SE (127.37648422059245°),OSO (251°)
Spain - Mazagón,21,04h,16,21,1.5,7,16,SSE (148.17026294641565°),OSO (244°)
Spain - Mazagón,21,07h,17,21,1.6,7,16,S (170.96966131866225°),OSO (242°)
Spain - Mazagón,21,10h,21,27,2.1,7,16,S (178.1746991971704°),OSO (239°)
Spain - Mazagón,21,13h,20,26,2.8,7,16,SSO (200.65916613767425°),SO (233°)
Spain - Mazagón,21,16h,14,20,2.6,7,16,SO (225.78062260853238°),SO (231°)
Spain - Mazagón,21,19h,10,15,2.3,7,16,OSO (240.49611858072885°),SO (226°)
Spain - Mazagón,21,22h,10,14,2,7,16,OSO (252.32319499331751°),SO (224°)
Spain - Mazagón,22,04h,9,14,1.6,7,15,ONO (291.501625436896°),SO (227°)
Spain - Mazagón,22,07h,9,14,1.4,7,15,ONO (285.28793163124783°),SO (232°)
Spain - Mazagón,22,10h,11,15,1.3,7,14,ONO (285.1673005932836°),SO (230°)
Spain - Mazagón,22,13h,9,13,1.2,7,15,O (275.9742026835895°),SO (233°)
Spain - Mazagón,22,16h,10,13,1.2,7,15,O (258.8765582030254°),SO (234°)
Spain - Mazagón,22,19h,10,13,1.2,7,15,O (269.6254030979124°),OSO (238°)
Spain - Mazagón,22,22h,7,9,1.1,7,14,NO (323.33701788422826°),OSO (241°)
Spain - Mazagón,23,04h,2,6,0.8,7,15,ONO (295°),OSO (243°)
Spain - Mazagón,23,07h,2,4,0.7,7,14,E (79°),OSO (242°)
Spain - La Ballena,13,10h,22,35,2.9,11,19,SSO (213.04873637762202°),OSO (256°)
Spain - La Ballena,13,12h,23,38,3.1,11,19,SO (218.3749580121647°),OSO (251°)
Spain - La Ballena,13,14h,22,37,3.3,11,19,SO (224.1065320980577°),OSO (244°)
Spain - La Ballena,13,16h,22,38,3.5,11,19,SO (229.0449644116177°),OSO (247°)
Spain - La Ballena,13,18h,22,37,3.5,11,19,SO (229.36383510290523°),OSO (249°)
Spain - La Ballena,13,20h,21,35,3.5,11,19,SO (232.8159047054435°),OSO (254°)
Spain - La Ballena,13,22h,18,31,3.4,11,19,OSO (243.78901996156367°),OSO (258°)
Spain - La Ballena,14,03h,15,23,3,11,18,SO (229.71106602834521°),O (265°)
Spain - La Ballena,14,05h,14,24,2.9,11,18,SO (232.33235320744953°),O (265°)
Spain - La Ballena,14,07h,13,22,2.7,11,18,SO (232.23135649185593°),O (265°)
Spain - La Ballena,14,09h,13,21,2.6,11,18,OSO (237.0389958220938°),O (265°)
Spain - La Ballena,14,11h,12,20,2.5,11,18,OSO (245.11687063440763°),O (264°)
Spain - La Ballena,14,13h,11,17,2.4,11,18,OSO (237.81671888179193°),O (264°)
Spain - La Ballena,14,15h,12,18,2.4,11,18,SO (228.6563069211187°),O (263°)
Spain - La Ballena,14,17h,14,23,2.3,11,18,SO (234.76684579478183°),O (263°)
Spain - La Ballena,14,19h,16,24,2.4,11,18,OSO (241.57496438826928°),O (263°)
Spain - La Ballena,14,21h,19,27,2.5,11,18,OSO (248.76651946275854°),O (263°)
Spain - La Ballena,15,03h,20,27,2.9,11,17,OSO (256.3025662057484°),OSO (249°)
Spain - La Ballena,15,05h,18,24,3,11,16,OSO (254.0052815079427°),OSO (253°)
Spain - La Ballena,15,07h,13,18,2.9,11,15,OSO (252.1730799281425°),O (259°)
Spain - La Ballena,15,09h,11,16,2.9,11,15,O (265.35535010618975°),O (263°)
Spain - La Ballena,15,11h,10,14,2.8,11,15,OSO (255.14890486243982°),O (264°)
Spain - La Ballena,15,13h,11,15,2.7,11,15,OSO (251.26628920511348°),O (265°)
Spain - La Ballena,15,15h,13,17,2.8,11,15,O (266.1452036299478°),O (265°)
Spain - La Ballena,15,17h,12,18,2.6,11,15,O (261.95905229478683°),O (265°)
Spain - La Ballena,15,19h,13,20,2.7,11,15,O (266.04991568199534°),O (264°)
Spain - La Ballena,15,21h,12,18,2.7,11,15,O (263.85076405343233°),O (263°)
Spain - La Ballena,16,03h,14,21,2.6,11,16,OSO (237.7491367498398°),O (264°)
Spain - La Ballena,16,05h,15,23,2.7,11,16,OSO (248.52261421602424°),O (266°)
Spain - La Ballena,16,07h,14,21,2.8,11,16,OSO (250.5093573301418°),O (266°)
Spain - La Ballena,16,09h,12,18,2.7,11,16,OSO (247.85156755806761°),O (267°)
Spain - La Ballena,16,11h,14,20,2.6,11,16,OSO (251.78220788028557°),O (268°)
Spain - La Ballena,16,13h,17,23,2.6,11,17,O (260.7324952779173°),O (266°)
Spain - La Ballena,16,15h,17,23,2.6,11,17,OSO (258.6171126738177°),O (266°)
Spain - La Ballena,16,17h,17,23,2.5,11,17,O (268.8358569521665°),O (266.3333333333333°)
Spain - La Ballena,16,19h,16,21,2.4,11,17,O (261.5331818396837°),O (267°)
Spain - La Ballena,16,22h,9,12,2.1,11,17,O (280.4978629708328°),O (267°)
Spain - La Ballena,17,04h,6,7,1.7,11,16,ONO (283.93048895890695°),O (268°)
Spain - La Ballena,17,06h,4,5,1.6,11,16,NO (311.5782886021724°),O (269.3333333333333°)
Spain - La Ballena,17,08h,3,4,1.5,11,15,SO (222.15767380505346°),O (269°)
Spain - La Ballena,17,10h,4,4,1.4,11,14,E (79.0646943948765°),O (267°)
Spain - La Ballena,17,12h,4,4,1.3,11,15,S (188.43189055047793°),O (268.3333333333333°)
Spain - La Ballena,17,14h,4,5,1.2,11,16,OSO (250.04322952390692°),O (269.3333333333333°)
Spain - La Ballena,17,16h,4,5,1.1,11,16,OSO (238.32906190812872°),O (270°)
Spain - La Ballena,17,18h,3,4,1,11,16,SO (220.20162160338216°),O (268.66666666666663°)
Spain - La Ballena,17,20h,3,4,1,11,16,SSE (148.64059508595585°),O (268.3333333333333°)
Spain - La Ballena,17,22h,4,5,0.9,11,15,E (96.8210537663371°),O (269°)
Spain - La Ballena,18,04h,5,6,0.7,11,14,E (85.9736986387992°),O (269°)
Spain - La Ballena,18,06h,6,7,0.7,11,13,E (84.98013419288675°),O (269°)
Spain - La Ballena,18,08h,7,8,0.7,11,12,E (86.76338482380719°),O (269°)
Spain - La Ballena,18,10h,7,10,0.7,11,13,E (92.31433752277354°),O (269°)
Spain - La Ballena,18,12h,8,14,0.7,11,16,ESE (102.52391202080246°),O (269°)
Spain - La Ballena,18,14h,9,13,0.7,11,18,ESE (120.46005676550776°),O (264.66666666666663°)
Spain - La Ballena,18,16h,10,13,0.8,11,19,SE (128.1238742130994°),OSO (256°)
Spain - La Ballena,18,18h,8,15,0.8,11,17,SE (126.59904614876035°),S (190.66666666666666°)
Spain - La Ballena,18,20h,8,18,0.8,11,15,ESE (119.99640416737886°),SSE (150.33333333333331°)
Spain - La Ballena,18,22h,9,12,0.8,11,15,ESE (123.47797179568498°),SE (135°)
Spain - La Ballena,19,04h,11,18,0.9,11,15,SE (125.0331962006172°),O (264°)
Spain - La Ballena,19,07h,11,16,1.1,11,14,ESE (123.17924917074453°),O (265°)
Spain - La Ballena,19,10h,10,15,1.4,11,14,ESE (122.8041837550176°),O (267°)
Spain - La Ballena,19,13h,8,12,1.7,11,17,SE (136.32367216937467°),O (267°)
Spain - La Ballena,19,16h,8,13,1.9,11,18,SSE (150.18164010969184°),O (267°)
Spain - La Ballena,19,19h,8,12,1.9,11,17,SSE (159.00607424988124°),O (268°)
Spain - La Ballena,19,22h,9,12,1.9,11,16,SE (141.9106249701139°),O (267°)
Spain - La Ballena,20,04h,9,12,1.7,11,15,SE (130.0727452745511°),O (268°)
Spain - La Ballena,20,07h,8,12,1.6,11,15,ESE (122.40156645455811°),O (268°)
Spain - La Ballena,20,10h,8,11,1.5,11,15,ESE (118.54736728076604°),O (268°)
Spain - La Ballena,20,13h,8,12,1.5,11,17,SE (141.67876480879536°),O (268°)
Spain - La Ballena,20,16h,7,9,1.4,11,18,SE (134.69061089873207°),O (268°)
Spain - La Ballena,20,19h,8,9,1.4,11,17,SSE (146.91804387772137°),O (268°)
Spain - La Ballena,20,22h,10,12,1.3,11,16,SE (130.70863321532377°),O (269°)
Spain - La Ballena,21,04h,14,19,1.6,11,15,SE (145.5423247157367°),O (269°)
Spain - La Ballena,21,07h,13,19,1.6,11,15,SSE (152.13533114143692°),OSO (258°)
Spain - La Ballena,21,10h,16,23,1.9,11,16,SSE (161.4708439336069°),OSO (255°)
Spain - La Ballena,21,13h,18,26,2.8,11,17,SSO (194.961467408088°),OSO (250°)
Spain - La Ballena,21,16h,21,25,3.1,11,17,SSO (213.09440211259397°),OSO (244°)
Spain - La Ballena,21,19h,12,15,2.7,11,17,SO (227.45105841245928°),OSO (239°)
Spain - La Ballena,21,22h,9,12,2.3,11,17,OSO (238.7488822339529°),SO (236°)
Spain - La Ballena,22,04h,11,14,1.9,11,15,O (273.8760345867114°),OSO (248°)
Spain - La Ballena,22,07h,10,13,1.7,11,15,ONO (283.8287063598689°),OSO (253°)
Spain - La Ballena,22,10h,11,13,1.6,11,15,O (278.6750033005585°),OSO (257°)
Spain - La Ballena,22,13h,8,11,1.5,11,16,ONO (286.95271241818097°),O (260°)
Spain - La Ballena,22,16h,10,14,1.4,11,16,O (278.7692267450275°),O (261°)
Spain - La Ballena,22,19h,11,13,1.3,11,16,ONO (283.2745919197847°),O (267°)
Spain - La Ballena,22,22h,10,11,1.2,11,16,O (276.6695110327219°),O (267°)
Spain - La Ballena,23,04h,4,6,1,11,16,O (270°),O (268°)
Spain - La Ballena,23,07h,3,4,0.9,11,16,SSE (163°),O (269°)
Spain - El Palmar,13,10h,22,33,2.9,13,19,SSO (211.43646570273592°),OSO (258°)
Spain - El Palmar,13,12h,23,36,3.1,13,19,SO (214.19697746960952°),O (259°)
Spain - El Palmar,13,14h,22,37,3.2,13,20,SO (221.15704376439368°),SO (236°)
Spain - El Palmar,13,16h,21,37,3.3,13,20,SO (226.93729078761424°),OSO (241°)
Spain - El Palmar,13,18h,20,37,3.3,13,20,SO (229.9406816929416°),OSO (246°)
Spain - El Palmar,13,20h,20,36,3.3,13,20,SO (233.97046600881168°),OSO (251°)
Spain - El Palmar,13,22h,19,32,3.3,13,19,OSO (242.75418639070767°),OSO (252°)
Spain - El Palmar,14,03h,15,27,3.1,13,19,OSO (237.1484432616304°),OSO (257°)
Spain - El Palmar,14,05h,14,24,3,13,19,OSO (238.0981095816564°),OSO (257°)
Spain - El Palmar,14,07h,14,25,2.9,13,19,OSO (236.4566489022336°),OSO (257°)
Spain - El Palmar,14,09h,14,24,2.8,13,19,OSO (236.66461572922168°),OSO (257°)
Spain - El Palmar,14,11h,13,23,2.7,13,19,OSO (239.13407190712968°),OSO (256°)
Spain - El Palmar,14,13h,12,22,2.6,13,19,OSO (236.83254973167783°),OSO (256°)
Spain - El Palmar,14,15h,12,22,2.5,13,19,SO (233.97125586480925°),OSO (255°)
Spain - El Palmar,14,17h,14,23,2.5,13,19,SO (233.4283778809595°),OSO (255°)
Spain - El Palmar,14,19h,14,22,2.5,13,18,OSO (243.053647078368°),OSO (254°)
Spain - El Palmar,14,21h,16,26,2.6,13,18,OSO (250.11414270390992°),OSO (254°)
Spain - El Palmar,15,03h,19,28,3,13,17,OSO (255.7779957934535°),OSO (242°)
Spain - El Palmar,15,05h,15,22,3,13,16,OSO (249.5836735023447°),OSO (247°)
Spain - El Palmar,15,07h,14,22,3,13,16,O (266.263152720667°),OSO (250°)
Spain - El Palmar,15,09h,13,18,2.9,13,15,OSO (245.34094378890674°),OSO (255°)
Spain - El Palmar,15,11h,11,18,2.9,13,15,OSO (248.76801007221474°),OSO (256°)
Spain - El Palmar,15,13h,16,21,3,13,15,OSO (254.89405848574938°),O (259°)
Spain - El Palmar,15,15h,16,23,3.1,13,15,O (265.0637648170999°),O (259°)
Spain - El Palmar,15,17h,13,21,2.9,13,15,O (267.82421955161794°),O (259°)
Spain - El Palmar,15,19h,13,20,3.1,13,15,O (266.76813307883845°),O (259°)
Spain - El Palmar,15,21h,12,19,3.1,13,15,O (266.34636436592064°),OSO (255°)
Spain - El Palmar,16,03h,15,22,2.9,13,16,OSO (239.53615460582859°),OSO (258°)
Spain - El Palmar,16,05h,16,24,2.9,13,16,OSO (247.0147947280848°),OSO (258°)
Spain - El Palmar,16,07h,16,24,2.9,13,16,OSO (246.97690677122466°),OSO (258°)
Spain - El Palmar,16,09h,13,20,2.9,13,17,OSO (250.5482421197699°),O (259°)
Spain - El Palmar,16,11h,14,21,2.8,13,17,OSO (247.28556841392174°),O (260°)
Spain - El Palmar,16,13h,17,24,2.8,13,17,OSO (251.30294008558502°),O (260°)
Spain - El Palmar,16,15h,16,22,2.8,13,17,OSO (257.4046369428229°),OSO (258°)
Spain - El Palmar,16,17h,14,20,2.7,13,17,O (260.9108580636992°),OSO (257.3333333333333°)
Spain - El Palmar,16,19h,14,18,2.6,13,17,O (267.3207670291914°),OSO (258°)
Spain - El Palmar,16,22h,8,11,2.3,13,16,O (274.41156360089207°),O (259°)
Spain - El Palmar,17,04h,7,8,1.9,13,16,O (271.33098191713117°),O (259°)
Spain - El Palmar,17,06h,6,8,1.8,13,16,O (276.87753211412405°),O (259.66666666666663°)
Spain - El Palmar,17,08h,6,8,1.7,13,16,O (263.6504213213641°),O (260.3333333333333°)
Spain - El Palmar,17,10h,6,7,1.6,13,16,OSO (250.4621927628903°),O (261°)
Spain - El Palmar,17,12h,6,8,1.5,13,17,SSO (211.50575116102456°),O (260.3333333333333°)
Spain - El Palmar,17,14h,6,8,1.4,13,17,SSO (207.18195925310084°),O (260.3333333333333°)
Spain - El Palmar,17,16h,5,7,1.3,13,17,SSO (212.00001369950542°),O (261°)
Spain - El Palmar,17,18h,3,4,1.2,13,16,SSE (155.01204989764318°),O (259.66666666666663°)
Spain - El Palmar,17,20h,3,3,1.1,13,16,E (88.27551340197647°),O (259.3333333333333°)
Spain - El Palmar,17,22h,4,5,1,13,15,ENE (71.54321184724188°),O (260°)
Spain - El Palmar,18,04h,5,6,0.8,13,14,E (80.05943465018252°),O (260°)
Spain - El Palmar,18,06h,7,7,0.8,13,13,E (81.63529412232566°),O (260.66666666666663°)
Spain - El Palmar,18,08h,8,12,0.8,13,13,E (83.62014278149466°),O (261°)
Spain - El Palmar,18,10h,11,19,0.9,13,15,E (97.54764860688009°),O (261°)
Spain - El Palmar,18,12h,14,20,1,13,17,ESE (105.21743954948043°),O (260.3333333333333°)
Spain - El Palmar,18,14h,15,20,1,13,18,ESE (107.46556266847026°),SSO (211.99999999999997°)
Spain - El Palmar,18,16h,15,21,1,13,18,ESE (107.05780717736914°),ESE (116°)
Spain - El Palmar,18,18h,13,22,0.9,13,16,ESE (102.32662612551165°),ESE (116.66666666666666°)
Spain - El Palmar,18,20h,13,23,0.8,13,15,ESE (101.59810838050085°),SSE (167.66666666666666°)
Spain - El Palmar,18,22h,11,17,0.8,13,15,ESE (101.80429297554134°),O (269°)
Spain - El Palmar,19,04h,10,14,0.9,13,15,ESE (106.39926965793225°),OSO (256°)
Spain - El Palmar,19,07h,10,13,1.1,13,14,ESE (104.45303997372486°),OSO (258°)
Spain - El Palmar,19,10h,10,14,1.5,13,15,ESE (105.87800208935586°),O (260°)
Spain - El Palmar,19,13h,11,16,1.8,13,18,ESE (115.74127293828161°),O (259°)
Spain - El Palmar,19,16h,11,15,2.1,13,18,SE (124.61218807361695°),O (260°)
Spain - El Palmar,19,19h,9,13,2.2,13,17,ESE (114.62234354942278°),O (261°)
Spain - El Palmar,19,22h,9,12,2.1,13,16,ESE (106.1573555333377°),O (261°)
Spain - El Palmar,20,04h,9,11,1.9,13,15,ESE (108.14143979706948°),O (261°)
Spain - El Palmar,20,07h,9,11,1.8,13,15,ESE (105.12756309062695°),O (260°)
Spain - El Palmar,20,10h,9,12,1.7,13,16,ESE (105.25744736561535°),O (260°)
Spain - El Palmar,20,13h,10,13,1.7,13,18,ESE (117.50737837881107°),O (260°)
Spain - El Palmar,20,16h,10,14,1.6,13,18,ESE (108.7605846505028°),O (260°)
Spain - El Palmar,20,19h,8,10,1.5,13,16,ESE (106.92324778785432°),O (260°)
Spain - El Palmar,20,22h,8,8,1.5,13,15,ESE (110.76017179848353°),O (260°)
Spain - El Palmar,21,04h,11,11,1.5,13,15,ESE (120.85365202456724°),O (259°)
Spain - El Palmar,21,07h,12,13,1.5,13,16,SE (132.20989140268455°),O (260°)
Spain - El Palmar,21,10h,11,13,1.5,13,16,SE (142.34052004890302°),OSO (249°)
Spain - El Palmar,21,13h,14,19,1.9,13,17,S (172.44645902109343°),OSO (247°)
Spain - El Palmar,21,16h,16,23,2.6,13,18,SSO (191.67856334465205°),OSO (243°)
Spain - El Palmar,21,19h,15,19,2.7,13,17,SSO (205.25262971254847°),SO (236°)
Spain - El Palmar,21,22h,11,15,2.3,13,16,SO (221.36557831304066°),OSO (237°)
Spain - El Palmar,22,04h,11,14,1.9,13,15,O (266.3632170946935°),OSO (254°)
Spain - El Palmar,22,07h,9,11,1.8,13,15,NO (306.28095901089426°),OSO (257°)
Spain - El Palmar,22,10h,7,8,1.6,13,15,NO (306.6517287012003°),O (259°)
Spain - El Palmar,22,13h,11,14,1.5,13,17,ONO (295.7563516967398°),O (260°)
Spain - El Palmar,22,16h,12,16,1.4,13,17,ONO (288.36703329968645°),OSO (258°)
Spain - El Palmar,22,19h,10,13,1.4,13,16,NO (310.42576245338705°),O (259°)
Spain - El Palmar,22,22h,9,11,1.3,13,16,ONO (302.16822160684967°),O (259°)
Spain - El Palmar,23,04h,5,6,1.1,13,15,ONO (298°),O (260°)
Spain - El Palmar,23,07h,2,2,1,13,15,N (351°),O (260°)
Spain - Conil,13,10h,22,34,2.9,13,19,SSO (210.90256300079386°),O (259°)
Spain - Conil,13,12h,23,36,3.1,13,19,SO (214.60942188301513°),O (259°)
Spain - Conil,13,14h,22,36,3.2,13,19,SO (221.5575673418073°),OSO (239°)
Spain - Conil,13,16h,21,37,3.3,13,20,SO (226.6758783958459°),OSO (242°)
Spain - Conil,13,18h,20,36,3.3,13,20,SO (230.28637660542°),OSO (247°)
Spain - Conil,13,20h,20,35,3.3,13,20,SO (233.75207930940672°),OSO (252°)
Spain - Conil,13,22h,19,32,3.3,13,19,OSO (242.08932934086033°),OSO (253°)
Spain - Conil,14,03h,15,25,3.1,13,19,OSO (238.81057388590946°),OSO (258°)
Spain - Conil,14,05h,15,25,3,13,19,SO (235.71719254464287°),OSO (258°)
Spain - Conil,14,07h,13,24,2.9,13,19,OSO (237.56651797915026°),OSO (258°)
Spain - Conil,14,09h,14,24,2.8,13,19,OSO (237.90804051827155°),OSO (258°)
Spain - Conil,14,11h,13,21,2.7,13,19,OSO (242.52006027365314°),OSO (257°)
Spain - Conil,14,13h,13,22,2.6,13,19,OSO (237.0272951053345°),OSO (257°)
Spain - Conil,14,15h,12,21,2.5,13,19,SO (233.3907595392473°),OSO (256°)
Spain - Conil,14,17h,13,22,2.5,13,19,SO (232.2712404495964°),OSO (256°)
Spain - Conil,14,19h,14,23,2.5,13,18,OSO (241.25061378130113°),OSO (255°)
Spain - Conil,14,21h,17,26,2.6,13,18,OSO (249.37138173035913°),OSO (255°)
Spain - Conil,15,03h,20,28,3,13,17,O (259.3452581653496°),OSO (243°)
Spain - Conil,15,05h,15,22,3,13,16,OSO (251.97154865336415°),OSO (248°)
Spain - Conil,15,07h,11,21,3,13,15,O (266.73905387020284°),OSO (252°)
Spain - Conil,15,09h,13,18,2.9,13,15,OSO (245.50582413278005°),OSO (256°)
Spain - Conil,15,11h,11,17,2.9,13,15,OSO (247.97380655419823°),OSO (257°)
Spain - Conil,15,13h,15,21,3,13,15,OSO (254.43184245376°),O (260°)
Spain - Conil,15,15h,16,23,3.1,13,15,O (264.0567255402164°),O (260°)
Spain - Conil,15,17h,13,20,2.9,13,15,O (265.4837495111405°),O (260°)
Spain - Conil,15,19h,12,20,3,13,15,O (267.8235043908597°),O (260°)
Spain - Conil,15,21h,12,19,3.1,13,15,O (266.0570226607665°),OSO (256°)
Spain - Conil,16,03h,15,22,2.9,13,16,OSO (239.14442418919452°),O (259°)
Spain - Conil,16,05h,16,24,2.9,13,16,OSO (247.22887310718176°),O (259°)
Spain - Conil,16,07h,16,24,2.9,13,16,OSO (247.35431575402038°),O (259°)
Spain - Conil,16,09h,14,21,2.9,13,16,OSO (247.9280612591893°),O (260°)
Spain - Conil,16,11h,14,20,2.8,13,16,OSO (252.86614973439157°),O (260°)
Spain - Conil,16,13h,16,23,2.8,13,17,OSO (250.35468946405604°),O (261°)
Spain - Conil,16,15h,15,22,2.8,13,17,OSO (257.5240500017941°),O (259°)
Spain - Conil,16,17h,14,19,2.7,13,17,O (262.0104718772701°),OSO (258.3333333333333°)
Spain - Conil,16,19h,13,18,2.6,13,17,O (269.14937050645017°),O (259°)
Spain - Conil,16,22h,8,11,2.3,13,16,O (274.79052412853827°),O (260°)
Spain - Conil,17,04h,7,8,1.9,13,16,O (273.14035456703095°),O (260°)
Spain - Conil,17,06h,6,8,1.8,13,16,O (277.10200531191697°),O (260.66666666666663°)
Spain - Conil,17,08h,6,8,1.7,13,16,OSO (246.87947130882173°),O (261.3333333333333°)
Spain - Conil,17,10h,6,7,1.6,13,16,OSO (247.0002514472124°),O (262°)
Spain - Conil,17,12h,6,7,1.5,13,16,SSO (209.39650222232646°),O (261.3333333333333°)
Spain - Conil,17,14h,6,7,1.4,13,17,SSO (205.88748545581123°),O (261.3333333333333°)
Spain - Conil,17,16h,5,7,1.3,13,17,SSO (210.7405952732925°),O (262°)
Spain - Conil,17,18h,3,4,1.2,13,16,SSE (158.14366226738449°),O (260.66666666666663°)
Spain - Conil,17,20h,3,3,1.1,13,15,E (84.85667897299984°),O (260.3333333333333°)
Spain - Conil,17,22h,4,5,1,13,15,ENE (72.60538659230929°),O (261°)
Spain - Conil,18,04h,5,5,0.8,13,13,E (78.94604489920891°),O (261°)
Spain - Conil,18,06h,6,6,0.8,13,13,ENE (78.09082523290624°),O (261.66666666666663°)
Spain - Conil,18,08h,8,11,0.8,13,13,E (80.82603741421498°),O (262°)
Spain - Conil,18,10h,10,17,0.9,13,15,E (95.56433089474078°),O (262°)
Spain - Conil,18,12h,13,20,0.9,13,17,ESE (105.39255489799925°),O (259.3333333333333°)
Spain - Conil,18,14h,14,19,1,13,18,ESE (107.93804928113575°),SSO (211.33333333333331°)
Spain - Conil,18,16h,14,20,1,13,18,ESE (107.54739787440134°),ESE (118°)
