Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction
Spain - La Tejita,16,05h,3,4,0.5,11,18,SO (228.8128988292985°),ONO (292°)
Spain - La Tejita,16,07h,3,3,0.5,11,18,E (93.77777106486865°),ONO (293°)
Spain - La Tejita,16,09h,4,5,0.5,11,18,ENE (71.51286895598298°),ONO (295°)
Spain - La Tejita,16,11h,4,5,0.5,11,19,ESE (116.46322806684266°),NO (306°)
Spain - La Tejita,16,15h,4,4,0.4,11,19,SSE (155.73109499543762°),NO (305°)
Spain - La Tejita,16,18h,3,4,0.5,11,19,E (93.33949829359835°),ONO (303°)
Spain - La Tejita,16,21h,7,9,0.5,11,19,NE (52.14482961771189°),ONO (297°)
Spain - La Tejita,17,03h,8,11,0.5,11,18,NE (55.85268700780799°),SO (230°)
Spain - La Tejita,17,06h,8,11,0.6,11,18,NE (49.155294900243895°),NNE (24°)
Spain - La Tejita,17,09h,9,13,0.6,11,18,ENE (59.33751093411991°),NNE (30°)
Spain - La Tejita,17,12h,9,11,0.6,11,19,ENE (74.94911073172962°),NE (42°)
Spain - La Tejita,17,15h,6,8,0.5,11,20,E (97.55428010599418°),SSO (203°)
Spain - La Tejita,17,18h,4,7,0.4,11,19,E (90.64922245266888°),SO (217°)
Spain - La Tejita,17,21h,8,10,0.5,11,19,ENE (56.80217421081606°),SO (218°)
Spain - La Tejita,18,03h,8,9,0.5,11,19,NE (52.5293837445875°),OSO (246°)
Spain - La Tejita,18,06h,7,9,0.5,11,19,NE (53.9183630218707°),OSO (241°)
Spain - La Tejita,18,09h,8,9,0.5,11,19,NE (51.637445521379334°),SO (230°)
Spain - La Tejita,18,12h,6,7,0.4,11,21,ESE (101.7570042451226°),SO (228°)
Spain - La Tejita,18,15h,5,5,0.4,11,20,S (185.9386924318304°),SO (227°)
Spain - La Tejita,18,18h,3,4,0.4,11,20,SSO (194.90173931345848°),OSO (241°)
Spain - La Tejita,18,21h,4,5,0.5,11,19,NE (35.19182025491491°),ONO (287°)
Spain - La Tejita,19,03h,4,5,0.7,11,19,NNE (25.908163125302238°),ONO (286°)
Spain - La Tejita,19,06h,2,3,0.7,11,19,NNO (334.70122952115753°),ONO (286°)
Spain - La Tejita,19,09h,2,2,0.6,11,19,NNO (334.9817026160043°),ONO (287°)
Spain - La Tejita,19,12h,3,2,0.6,11,21,SSO (203.24824558407155°),ONO (286°)
Spain - La Tejita,19,15h,5,6,0.6,11,22,SSO (211.50611532407424°),ONO (286°)
Spain - La Tejita,19,18h,4,5,0.6,11,21,SO (226.98036650930644°),ONO (286°)
Spain - La Tejita,19,21h,2,3,0.6,11,20,NNE (23.71299755307273°),ONO (285°)
Spain - La Tejita,20,03h,5,6,0.5,11,20,NNO (336.69112868614496°),ONO (286°)
Spain - La Tejita,20,06h,5,6,0.5,11,19,N (352.24956578067736°),O (280°)
Spain - La Tejita,20,09h,6,7,0.5,11,20,ONO (297.4956533787099°),ONO (282°)
Spain - La Tejita,20,12h,9,9,0.5,11,21,SO (219.68033409077555°),O (273°)
Spain - La Tejita,20,15h,12,14,0.6,11,21,OSO (242.08092802284358°),O (269°)
Spain - La Tejita,20,18h,9,13,0.6,11,20,O (270.14265081486525°),O (269°)
Spain - La Tejita,20,21h,4,8,0.5,11,19,NO (317.88956545466317°),O (271°)
Spain - La Tejita,21,03h,8,10,0.5,11,18,NE (41.84062431864651°),O (266°)
Spain - La Tejita,21,06h,4,7,0.5,11,17,NNE (17.168034254319856°),O (264°)
Spain - La Tejita,21,09h,5,7,0.5,11,18,N (359.0666872824456°),O (266°)
Spain - La Tejita,21,12h,5,8,0.5,11,20,ENE (77.72033394837489°),SO (231°)
Spain - La Tejita,21,15h,7,8,0.5,11,19,ENE (71.5137910633731°),SO (228°)
Spain - La Tejita,21,18h,5,9,0.5,11,19,NE (42.80540943868573°),SO (229°)
Spain - La Tejita,21,21h,9,12,0.6,11,19,NE (41.84437034191176°),SO (218°)
Spain - La Tejita,22,03h,8,13,0.7,11,18,NE (36.20298029609819°),SSO (197°)
Spain - La Tejita,22,06h,9,13,0.7,11,17,NE (43.01766271537098°),SSO (196°)
Spain - La Tejita,22,09h,9,14,0.7,11,18,NE (47°),SSO (197°)
Spain - La Tejita,22,12h,13,14,0.7,11,20,ENE (75.23041923284211°),SSO (208°)
Spain - La Tejita,22,15h,14,15,0.8,11,20,ENE (76.41527810781166°),NE (36°)
Spain - La Tejita,22,18h,15,18,0.9,11,19,ENE (58.59763262738396°),NNE (33°)
Spain - La Tejita,22,21h,11,16,1,11,18,NE (50.01875290931639°),NE (44°)
Spain - La Tejita,23,03h,8,11,0.7,11,17,NE (44.99999999999999°),SO (221°)
Spain - La Tejita,23,06h,7,10,0.6,11,16,NE (46°),SO (225°)
Spain - Los Enanos,13,06h,3,3,1,13,19,ONO (288.4170986364772°),NO (321°)
Spain - Los Enanos,13,08h,3,2,1,13,20,SSO (191.8590015947573°),NO (324°)
Spain - Los Enanos,13,10h,3,4,1,13,23,NE (48.77209856945054°),NNO (328°)
Spain - Los Enanos,13,12h,4,5,1,13,25,NNO (347.3265372881432°),NNO (328°)
Spain - Los Enanos,13,14h,4,5,1,13,25,N (356.6353606417037°),NO (321°)
Spain - Los Enanos,13,16h,3,5,1,13,25,NNE (15.439739481066638°),NO (322°)
Spain - Los Enanos,13,18h,2,3,0.9,13,23,E (80.60207445884116°),NO (323°)
Spain - Los Enanos,13,20h,3,4,0.9,13,22,OSO (254.30010079103974°),NO (324°)
Spain - Los Enanos,13,22h,3,5,0.9,13,21,SSO (206.00151045933663°),NO (324°)
Spain - Los Enanos,14,03h,4,7,1,13,21,S (190.0022239433505°),NNO (330°)
Spain - Los Enanos,14,05h,4,7,1,13,20,S (182.51488498633546°),NNO (330°)
Spain - Los Enanos,14,07h,4,6,1,13,20,S (189.3820559384391°),NO (323°)
Spain - Los Enanos,14,09h,5,7,1,13,22,S (179.2673607381518°),NO (325°)
Spain - Los Enanos,14,11h,6,8,0.9,13,23,NE (34.3438954332258°),NNO (328°)
Spain - Los Enanos,14,13h,7,9,1,13,23,NNE (24.539311534079754°),NNO (331°)
Spain - Los Enanos,14,15h,13,17,1.1,13,22,NNO (332.5474220703195°),NNO (333°)
Spain - Los Enanos,14,17h,12,16,1.4,13,21,NO (324.00910613716985°),NNO (335°)
Spain - Los Enanos,14,19h,10,15,1.4,13,20,NO (316.5059327508451°),NNO (334°)
Spain - Los Enanos,14,21h,10,15,1.4,13,20,NO (321.2801684917779°),NNO (335°)
Spain - Los Enanos,15,03h,9,14,1.4,13,17,NO (315.37220552629196°),NNO (333°)
Spain - Los Enanos,15,05h,9,14,1.4,13,17,NO (314.17096142571614°),NNO (331°)
Spain - Los Enanos,15,07h,9,15,1.5,13,17,NO (315.01853371876206°),NNO (329°)
Spain - Los Enanos,15,09h,9,14,1.5,13,18,NO (314.2621915950929°),NNO (327°)
Spain - Los Enanos,15,11h,10,14,1.6,13,19,NO (320.8803558648604°),NO (326°)
Spain - Los Enanos,15,13h,11,14,1.7,13,19,NO (322.05763388582824°),NO (326°)
Spain - Los Enanos,15,15h,11,14,1.7,13,19,NNO (328.78962907442406°),NO (326°)
Spain - Los Enanos,15,17h,11,15,1.8,13,18,NNO (327.2251551316615°),NNO (327°)
Spain - Los Enanos,15,19h,10,15,1.9,13,18,NNO (326.91270715840267°),NNO (328°)
Spain - Los Enanos,15,21h,9,13,1.9,13,17,NNO (329.1732240547935°),NNO (337°)
Spain - Los Enanos,16,03h,7,10,2.1,13,17,NO (318.14839076041596°),NNO (339°)
Spain - Los Enanos,16,05h,8,12,2.2,13,17,NO (322.3342827368225°),NNO (340°)
Spain - Los Enanos,16,07h,8,11,2.3,13,17,NO (321.4524716981501°),NNO (343°)
Spain - Los Enanos,16,09h,7,10,2.4,13,17,NNO (329.8009127227763°),NNO (343°)
Spain - Los Enanos,16,11h,7,10,2.4,13,18,NNO (341.28946994515996°),NNO (343°)
Spain - Los Enanos,16,15h,8,11,2.3,13,18,N (354.6080922994681°),NNO (343°)
Spain - Los Enanos,16,18h,6,9,2.2,13,17,N (6.218571675005222°),NNO (343°)
Spain - Los Enanos,16,21h,5,8,2,13,16,N (5.871663313433942°),NNO (344°)
Spain - Los Enanos,17,03h,4,6,1.9,13,16,ENE (64.65627574702047°),N (356°)
Spain - Los Enanos,17,06h,5,7,1.9,13,15,ESE (113.69676257050479°),N (355°)
Spain - Los Enanos,17,09h,6,8,1.8,13,17,ESE (111.6739761082929°),N (357°)
Spain - Los Enanos,17,12h,7,10,1.8,13,19,ESE (103.72335492385491°),N (359°)
Spain - Los Enanos,17,15h,7,9,1.8,13,19,E (91.59328159737767°),N (1°)
Spain - Los Enanos,17,18h,7,8,1.7,13,18,E (89.40617606666434°),N (4°)
Spain - Los Enanos,17,21h,6,8,1.7,13,17,ESE (112.59967638124829°),N (3°)
Spain - Los Enanos,18,03h,8,11,1.5,13,16,SE (124.06912170886753°),N (6°)
Spain - Los Enanos,18,06h,7,10,1.4,13,16,SE (142.59811386491185°),N (6°)
Spain - Los Enanos,18,09h,7,10,1.4,13,17,SE (138.7725052593944°),N (7°)
Spain - Los Enanos,18,12h,6,12,1.3,13,21,ESE (121.66313960206595°),N (6°)
Spain - Los Enanos,18,15h,3,9,1.2,13,21,ESE (111.76393771270266°),N (7°)
Spain - Los Enanos,18,18h,4,7,1.2,13,20,ESE (110.179548475766°),N (6°)
Spain - Los Enanos,18,21h,5,6,1.3,13,18,ESE (118.0642722846929°),NNO (335°)
Spain - Los Enanos,19,03h,5,8,1.6,13,18,SSE (154.4617839120601°),NO (304°)
Spain - Los Enanos,19,06h,2,5,1.6,13,18,SSO (203.3336353207565°),NO (305°)
Spain - Los Enanos,19,09h,3,5,1.5,13,19,SSO (206.8967189513163°),NO (305°)
Spain - Los Enanos,19,12h,4,5,1.5,13,22,NE (47.272580464511826°),NO (305°)
Spain - Los Enanos,19,15h,3,5,1.4,13,22,NE (43.22549824080809°),NO (306°)
Spain - Los Enanos,19,18h,3,4,1.3,13,20,NNE (28.80023732238997°),NO (306°)
Spain - Los Enanos,19,21h,4,5,1.3,13,19,N (352.41877448631345°),NO (306°)
Spain - Los Enanos,20,03h,5,8,1.1,13,18,NE (52.82384746625011°),NO (307°)
Spain - Los Enanos,20,06h,4,6,1.1,13,18,O (270.7266096709154°),NO (307°)
Spain - Los Enanos,20,09h,4,6,1,13,19,ONO (286.82790542747966°),NO (307°)
Spain - Los Enanos,20,12h,5,7,0.9,13,22,NNO (329.6949213491284°),NO (307°)
Spain - Los Enanos,20,15h,8,9,0.9,13,21,NO (308.80301691139766°),NO (307°)
Spain - Los Enanos,20,18h,9,12,0.9,13,20,NO (307.301699734719°),NO (308°)
Spain - Los Enanos,20,21h,9,13,0.9,13,20,NO (316.43501431340763°),NO (308°)
Spain - Los Enanos,21,03h,7,10,0.9,13,19,N (356.78198732295357°),NNO (333°)
Spain - Los Enanos,21,06h,8,10,1,13,18,N (0.05216929049400758°),NNO (341°)
Spain - Los Enanos,21,09h,8,10,1,13,18,NNE (15.619683945040899°),NNO (343°)
Spain - Los Enanos,21,12h,9,10,1.1,13,18,NNE (14.710928769631652°),NNO (344°)
Spain - Los Enanos,21,15h,9,11,1.2,13,18,NNE (14.24596169940209°),NNO (344°)
Spain - Los Enanos,21,18h,8,10,1.2,13,18,NNE (13.340684194634893°),NNO (347°)
Spain - Los Enanos,21,21h,8,10,1.3,13,18,NNE (22.97355924160974°),N (349°)
Spain - Los Enanos,22,03h,8,10,1.5,13,18,NNE (32.81859175577074°),N (1°)
Spain - Los Enanos,22,06h,8,9,1.6,13,18,ENE (56.31889117756141°),N (359°)
Spain - Los Enanos,22,09h,8,11,1.7,13,18,NE (54.76657051670134°),N (1°)
Spain - Los Enanos,22,12h,9,10,1.8,13,18,NE (36.710999731330766°),N (358°)
Spain - Los Enanos,22,15h,7,7,1.8,13,19,NE (53.29293278266569°),N (359°)
Spain - Los Enanos,22,18h,8,10,1.8,13,18,NE (47.40414159605821°),N (357°)
Spain - Los Enanos,22,21h,9,10,1.9,13,18,NE (44.32954674319782°),N (358°)
Spain - Los Enanos,23,03h,6,7,1.9,13,17,NNE (24°),N (1°)
Spain - Los Enanos,23,06h,6,8,1.9,13,17,N (7.999999999999998°),N (1°)
Spain - Maspalomas,13,06h,2,3,0.8,11,22,SSO (191.9029680820154°),O (273°)
Spain - Maspalomas,13,08h,2,2,0.8,11,21,SSO (202.3285091154954°),O (273°)
Spain - Maspalomas,13,10h,3,4,0.8,11,22,S (170.05183911258683°),O (274°)
Spain - Maspalomas,13,12h,4,5,0.8,11,22,SSO (208.6249045165612°),O (275°)
Spain - Maspalomas,13,14h,6,7,0.7,11,22,SO (233.0403144689°),O (274°)
Spain - Maspalomas,13,16h,8,9,0.8,11,22,OSO (249.0325762154687°),O (273°)
Spain - Maspalomas,13,18h,9,10,0.8,11,23,O (265.745293898967°),O (273°)
Spain - Maspalomas,13,20h,10,10,0.8,11,23,O (277.9550542825984°),O (274°)
Spain - Maspalomas,13,22h,9,10,0.8,11,23,ONO (284.2204750860931°),O (275°)
Spain - Maspalomas,14,03h,11,12,0.8,11,23,O (279.8092762343212°),O (278°)
Spain - Maspalomas,14,05h,12,13,0.9,11,23,ONO (285.83702864257°),O (280°)
Spain - Maspalomas,14,07h,11,13,0.9,11,23,ONO (286.9747442256854°),O (281°)
Spain - Maspalomas,14,09h,9,11,0.9,11,23,ONO (281.2726004787381°),ONO (282°)
Spain - Maspalomas,14,11h,9,11,0.9,11,23,O (269.04927060893283°),ONO (283°)
Spain - Maspalomas,14,13h,10,11,1,11,23,OSO (255.07761100004095°),ONO (283°)
Spain - Maspalomas,14,15h,9,11,1,11,23,OSO (257.52432039882876°),ONO (282°)
Spain - Maspalomas,14,17h,7,8,1,11,22,ESE (117.73875842145665°),O (281°)
Spain - Maspalomas,14,19h,4,4,1,11,22,SSE (164.64661245489503°),O (280°)
Spain - Maspalomas,14,21h,6,7,1,11,22,OSO (253.8698918384677°),O (279°)
Spain - Maspalomas,15,03h,6,5,1,11,21,NO (317.705953364694°),O (278°)
Spain - Maspalomas,15,05h,5,4,0.9,11,20,NO (304.9201165287812°),O (277°)
Spain - Maspalomas,15,07h,4,5,0.8,11,20,NO (306.82285186506255°),O (277°)
Spain - Maspalomas,15,09h,6,6,0.9,11,20,O (270.55201889793716°),O (277°)
Spain - Maspalomas,15,11h,6,6,0.8,11,21,SO (229.22933699833987°),O (277°)
Spain - Maspalomas,15,13h,6,6,0.8,11,21,SO (217.9298847352474°),O (277°)
Spain - Maspalomas,15,15h,5,5,0.8,11,21,S (190.2954151400082°),O (277°)
Spain - Maspalomas,15,17h,4,4,0.8,11,20,SSE (167.9186462316004°),O (278°)
Spain - Maspalomas,15,19h,3,3,0.8,11,20,SSE (161.72998055728146°),O (278°)
Spain - Maspalomas,15,21h,3,3,0.8,11,20,SSE (160.91733850705563°),O (278°)
Spain - Maspalomas,16,03h,4,3,0.7,11,19,ONO (283.80489474800214°),O (280°)
Spain - Maspalomas,16,05h,4,4,0.7,11,19,NO (312.2163902276164°),O (281°)
Spain - Maspalomas,16,07h,5,4,0.7,11,19,NO (316.91254113912305°),O (281°)
Spain - Maspalomas,16,09h,4,4,0.7,11,19,NNO (348.09343328739095°),ONO (282°)
Spain - Maspalomas,16,11h,4,3,0.7,11,20,SSE (148.75271706108526°),ONO (290°)
Spain - Maspalomas,16,15h,5,6,0.6,11,20,SSE (152.26619994644105°),ONO (298°)
Spain - Maspalomas,16,18h,6,7,0.6,11,19,ESE (107.68642746535164°),NO (316°)
Spain - Maspalomas,16,21h,4,7,0.7,11,19,NE (47.48789560169126°),NO (314°)
Spain - Maspalomas,17,03h,6,7,0.6,11,18,NE (36.314186263739785°),N (352°)
Spain - Maspalomas,17,06h,6,8,0.6,11,18,NNE (30.694344911243803°),N (353°)
Spain - Maspalomas,17,09h,7,8,0.6,11,18,NE (45.836627715835206°),N (356°)
Spain - Maspalomas,17,12h,10,11,0.6,11,20,E (95.9850650159876°),N (358°)
Spain - Maspalomas,17,15h,10,10,0.6,11,21,ESE (109.6125559385897°),N (352°)
Spain - Maspalomas,17,18h,8,9,0.6,11,20,E (89.49251219009129°),N (358°)
Spain - Maspalomas,17,21h,8,9,0.6,11,19,ENE (74.25462870247178°),N (355°)
Spain - Maspalomas,18,03h,9,10,0.7,11,19,ENE (60.93555750706025°),N (353°)
Spain - Maspalomas,18,06h,8,9,0.6,11,18,ENE (59.1929939435101°),N (353°)
Spain - Maspalomas,18,09h,9,9,0.7,11,19,ENE (60.762947764670685°),N (351°)
Spain - Maspalomas,18,12h,9,8,0.6,11,21,E (88.81081648881572°),NNO (347°)
Spain - Maspalomas,18,15h,6,7,0.5,11,21,ESE (109.12844028278204°),NNO (342°)
Spain - Maspalomas,18,18h,4,5,0.5,11,21,E (81.14020449098075°),NNO (344°)
Spain - Maspalomas,18,21h,4,6,0.6,11,20,NE (36.472716030082935°),ONO (291°)
Spain - Maspalomas,19,03h,5,6,0.7,11,20,NE (47.70279387782926°),ONO (290°)
Spain - Maspalomas,19,06h,4,4,0.8,11,20,NNE (32.98673851254226°),ONO (289°)
Spain - Maspalomas,19,09h,3,3,0.8,11,21,NNE (11.462086917212368°),ONO (289°)
Spain - Maspalomas,19,12h,3,5,0.8,11,22,ESE (120.81987003207624°),ONO (289°)
Spain - Maspalomas,19,15h,3,4,0.8,11,22,S (169.61350875673153°),ONO (289°)
Spain - Maspalomas,19,18h,2,3,0.7,11,21,ONO (283.0519095326753°),ONO (288°)
Spain - Maspalomas,19,21h,3,5,0.7,11,21,N (3.657248418004099°),ONO (288°)
Spain - Maspalomas,20,03h,4,5,0.7,11,20,NE (41.05372295862811°),ONO (288°)
Spain - Maspalomas,20,06h,3,4,0.7,11,20,NNE (12.768216967069675°),ONO (288°)
Spain - Maspalomas,20,09h,3,4,0.6,11,21,N (10.991303394629309°),ONO (287°)
Spain - Maspalomas,20,12h,5,8,0.6,11,22,SE (141.65620637869984°),ONO (288°)
Spain - Maspalomas,20,15h,7,10,0.6,11,22,O (260.64102611049196°),ONO (288°)
Spain - Maspalomas,20,18h,8,11,0.6,11,21,NO (304.62935790096975°),ONO (285°)
Spain - Maspalomas,20,21h,8,8,0.6,11,20,NNO (327.15889321864785°),ONO (285°)
Spain - Maspalomas,21,03h,5,8,0.5,11,19,NE (40.91751568368048°),ONO (286°)
Spain - Maspalomas,21,06h,6,8,0.5,11,19,NE (45.65286853985226°),ONO (283°)
Spain - Maspalomas,21,09h,6,9,0.5,11,19,NNE (29.948266406834687°),ONO (283°)
Spain - Maspalomas,21,12h,4,9,0.5,11,21,NE (52.97519391783971°),ONO (284°)
Spain - Maspalomas,21,15h,6,11,0.5,11,21,ENE (64.63262651163531°),ONO (286°)
Spain - Maspalomas,21,18h,9,13,0.6,11,20,NE (55.63290643774491°),NNO (340°)
Spain - Maspalomas,21,21h,5,9,0.6,11,20,NNE (11.437757152384705°),ONO (297°)
Spain - Maspalomas,22,03h,8,12,0.8,11,18,NE (33.81260348983211°),N (359°)
Spain - Maspalomas,22,06h,8,11,0.7,11,18,NE (44.99804488152252°),N (359°)
Spain - Maspalomas,22,09h,9,11,0.7,11,18,NE (46.48627651819229°),N (356°)
Spain - Maspalomas,22,12h,6,11,0.7,11,21,E (79.6667941100728°),N (356°)
Spain - Maspalomas,22,15h,6,9,0.7,11,21,ENE (72.86758002827143°),N (353°)
Spain - Maspalomas,22,18h,6,10,0.7,11,20,NE (49.428896964421945°),N (350°)
Spain - Maspalomas,22,21h,10,11,0.7,11,18,NE (39.71340910496574°),NNO (347°)
Spain - Maspalomas,23,03h,7,9,0.7,11,18,NE (34°),NNO (345°)
Spain - Maspalomas,23,06h,8,10,0.7,11,18,NE (34°),NNO (348°)
Spain - Salinas de Arinaga,13,06h,5,5,0.5,13,21,SSO (198.2738961622218°),N (4°)
Spain - Salinas de Arinaga,13,08h,5,6,0.6,13,21,SSO (199.81467362256922°),N (3°)
Spain - Salinas de Arinaga,13,10h,8,9,0.6,13,22,SSO (194.6711419839915°),N (3°)
Spain - Salinas de Arinaga,13,12h,10,11,0.6,13,23,SSO (197.01147105348952°),N (4°)
Spain - Salinas de Arinaga,13,14h,10,12,0.6,13,23,SSO (196.7302592526301°),N (4°)
Spain - Salinas de Arinaga,13,16h,9,11,0.5,13,23,SSO (198.61347900082083°),N (3°)
Spain - Salinas de Arinaga,13,18h,7,9,0.5,13,23,SSO (208.0370390127051°),N (3°)
Spain - Salinas de Arinaga,13,20h,3,5,0.5,13,23,NO (305.4849024856564°),N (2°)
Spain - Salinas de Arinaga,13,22h,5,7,0.5,13,22,NNE (13.125628751765714°),N (3°)
Spain - Salinas de Arinaga,14,03h,3,5,0.5,13,21,SSO (211.65521648889006°),N (2°)
Spain - Salinas de Arinaga,14,05h,7,9,0.5,13,21,NNO (347.09456997555424°),N (2°)
Spain - Salinas de Arinaga,14,07h,6,8,0.5,13,21,N (353.4878582841135°),N (3°)
Spain - Salinas de Arinaga,14,09h,3,5,0.5,13,21,NNE (12.300563377270075°),N (4°)
Spain - Salinas de Arinaga,14,11h,3,4,0.5,13,22,ESE (114.62376288338982°),N (4°)
Spain - Salinas de Arinaga,14,13h,5,6,0.5,13,23,ESE (109.39874751839976°),N (1°)
Spain - Salinas de Arinaga,14,15h,7,8,0.5,13,22,ENE (71.78285031335578°),N (1°)
Spain - Salinas de Arinaga,14,17h,8,11,0.7,13,22,NE (44.88810769009048°),N (1°)
Spain - Salinas de Arinaga,14,19h,14,17,1,13,22,N (2.8043537138962265°),N (1°)
Spain - Salinas de Arinaga,14,21h,15,19,1,13,21,N (6.593996019888192°),NNO (341°)
Spain - Salinas de Arinaga,15,03h,7,8,0.8,13,19,N (355.1570783462468°),N (360°)
Spain - Salinas de Arinaga,15,05h,6,8,0.8,13,18,N (357.019899799707°),N (359°)
Spain - Salinas de Arinaga,15,07h,5,8,0.7,13,18,N (351.3800672680254°),N (357°)
Spain - Salinas de Arinaga,15,09h,6,8,0.7,13,18,NNO (334.59601103209195°),N (355°)
Spain - Salinas de Arinaga,15,11h,6,7,0.7,13,20,NNE (14.311351793803157°),N (353°)
Spain - Salinas de Arinaga,15,13h,6,7,0.8,13,21,NE (42.66700779872495°),NNO (343°)
Spain - Salinas de Arinaga,15,15h,7,7,0.8,13,21,NE (47.937951113984596°),NNO (345°)
Spain - Salinas de Arinaga,15,17h,7,7,0.8,13,20,NNE (28.897429249408425°),NNO (346°)
Spain - Salinas de Arinaga,15,19h,6,7,1,13,20,N (5.6877832570504685°),NNO (346°)
Spain - Salinas de Arinaga,15,21h,6,7,1,13,19,N (0.19553847086770373°),N (350°)
Spain - Salinas de Arinaga,16,03h,5,7,1.1,13,18,NNO (336.70829382021776°),N (353°)
Spain - Salinas de Arinaga,16,05h,5,7,1.2,13,17,N (349.85035178239593°),N (354°)
Spain - Salinas de Arinaga,16,07h,3,5,1.3,13,17,NNO (335.97235853052973°),N (354°)
Spain - Salinas de Arinaga,16,09h,3,4,1.4,13,17,N (353.0465206300622°),N (353°)
Spain - Salinas de Arinaga,16,11h,4,5,1.4,13,19,ESE (123.59763957250185°),N (354°)
Spain - Salinas de Arinaga,16,15h,7,8,1.5,13,20,NE (49.104294452308565°),N (353°)
Spain - Salinas de Arinaga,16,18h,7,9,1.4,13,19,NE (44.63279202208634°),N (354°)
Spain - Salinas de Arinaga,16,21h,6,8,1.4,13,17,N (8.62445151765623°),N (0°)
Spain - Salinas de Arinaga,17,03h,6,8,1.4,13,15,NNO (348.4353260362466°),N (2°)
Spain - Salinas de Arinaga,17,06h,6,8,1.4,13,15,N (358.59750112094207°),N (3°)
Spain - Salinas de Arinaga,17,09h,5,8,1.3,13,17,NNE (21.74062026630221°),N (3°)
Spain - Salinas de Arinaga,17,12h,7,9,1.3,13,20,E (81.54937183847925°),N (4°)
Spain - Salinas de Arinaga,17,15h,9,10,1.3,13,20,E (82.79354842854802°),N (7°)
Spain - Salinas de Arinaga,17,18h,7,9,1.3,13,19,ENE (74.87039877032457°),N (7°)
Spain - Salinas de Arinaga,17,21h,5,7,1.3,13,17,NE (56.06035700898527°),N (9°)
Spain - Salinas de Arinaga,18,03h,5,7,1.2,13,16,NE (40.72310436479943°),N (10°)
Spain - Salinas de Arinaga,18,06h,4,6,1.2,13,16,NNE (24.658773822839958°),N (10°)
Spain - Salinas de Arinaga,18,09h,4,7,1.1,13,17,NE (43.12457063011583°),N (11°)
Spain - Salinas de Arinaga,18,12h,7,10,1.1,13,21,ESE (115.15013464907211°),NNE (12°)
Spain - Salinas de Arinaga,18,15h,6,10,1,13,21,SE (142.40678050956686°),NNE (12°)
Spain - Salinas de Arinaga,18,18h,6,8,0.9,13,20,E (87.86240387546799°),NNE (12°)
Spain - Salinas de Arinaga,18,21h,5,6,0.8,13,18,N (359.358283648109°),N (11°)
Spain - Salinas de Arinaga,19,03h,4,6,0.7,13,17,N (350.10467125198613°),NNE (12°)
Spain - Salinas de Arinaga,19,06h,3,5,0.6,13,17,ONO (288.1677355328609°),N (9°)
Spain - Salinas de Arinaga,19,09h,2,4,0.6,13,19,O (272.83034552821624°),N (10°)
Spain - Salinas de Arinaga,19,12h,4,6,0.5,13,23,SSE (158.4128586088114°),N (10°)
Spain - Salinas de Arinaga,19,15h,6,8,0.4,13,24,S (169.71756929642427°),N (10°)
Spain - Salinas de Arinaga,19,18h,3,5,0.4,13,22,SE (127.7330499708197°),N (357°)
Spain - Salinas de Arinaga,19,21h,4,5,0.4,13,19,NNO (343.3885040859197°),N (350°)
Spain - Salinas de Arinaga,20,03h,4,6,0.3,13,18,N (355.27637780265536°),N (352°)
Spain - Salinas de Arinaga,20,06h,4,5,0.3,13,18,NO (309.71171816948106°),NNO (348°)
Spain - Salinas de Arinaga,20,09h,5,6,0.3,13,19,ONO (281.8067607847972°),NNO (341°)
Spain - Salinas de Arinaga,20,12h,7,9,0.3,13,22,SSO (201.67188379968457°),NNO (332°)
Spain - Salinas de Arinaga,20,15h,10,11,0.5,13,23,SO (236.04626539525196°),N (360°)
Spain - Salinas de Arinaga,20,18h,7,11,0.6,13,21,ONO (290.3397674454699°),ESE (114°)
Spain - Salinas de Arinaga,20,21h,5,8,0.5,13,19,N (0.8098271142295949°),N (2°)
Spain - Salinas de Arinaga,21,03h,5,8,0.4,13,17,N (7.464789452964583°),NNO (347°)
Spain - Salinas de Arinaga,21,06h,7,9,0.5,13,17,N (10.284068389699799°),N (350°)
Spain - Salinas de Arinaga,21,09h,7,10,0.5,13,18,NNE (14.644567173134087°),N (352°)
Spain - Salinas de Arinaga,21,12h,8,9,0.6,13,20,NE (40.881802751429035°),N (354°)
Spain - Salinas de Arinaga,21,15h,10,10,0.7,13,20,NE (45.53572087825965°),N (355°)
Spain - Salinas de Arinaga,21,18h,11,13,0.9,13,19,NNE (27.74622087914544°),N (358°)
Spain - Salinas de Arinaga,21,21h,9,9,1,13,18,NNE (14.823831311385577°),N (357°)
Spain - Salinas de Arinaga,22,03h,10,11,1.1,13,16,NNE (12.84101302982231°),N (5°)
Spain - Salinas de Arinaga,22,06h,9,10,1.2,13,16,NNE (23.116327779963683°),N (6°)
Spain - Salinas de Arinaga,22,09h,9,10,1.3,13,17,NNE (27.505865721469732°),N (6°)
Spain - Salinas de Arinaga,22,12h,10,10,1.4,13,20,NE (38.55891585720356°),N (7°)
Spain - Salinas de Arinaga,22,15h,8,8,1.4,13,20,NE (40.406663766557145°),N (6°)
Spain - Salinas de Arinaga,22,18h,9,10,1.4,13,18,NNE (21.410206031402634°),N (6°)
Spain - Salinas de Arinaga,22,21h,9,11,1.4,13,17,NNE (22.25083779236732°),N (5°)
