Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction
Spain - Orinon,23,22h,6,12,1,13,9,S (175.12528461638823°),ONO (296°)
Spain - Laredo,14,07h,5,8,0.5,13,13,SSO (205.85107881640448°),ONO (289°)
Spain - Laredo,14,09h,3,6,0.5,13,13,SSE (159.5712822181174°),ONO (290°)
Spain - Laredo,14,11h,6,11,0.7,13,15,SO (230.56153794443802°),ONO (291°)
Spain - Laredo,14,13h,3,7,0.8,9,17,SO (234.35476078013141°),ONO (294°)
Spain - Laredo,14,15h,4,8,0.8,9,17,ENE (66.74057630363582°),ONO (294°)
Spain - Laredo,14,17h,5,8,0.8,13,16,SSE (162.53813222042876°),ONO (296°)
Spain - Laredo,14,19h,7,16,0.7,13,15,S (177.7973903007381°),ONO (294°)
Spain - Laredo,14,21h,7,14,0.7,14,15,S (176.92241755297377°),ONO (292°)
Spain - Laredo,15,03h,5,13,0.9,15,14,S (181.38888968059072°),ONO (291°)
Spain - Laredo,15,05h,4,5,1,14,13,SSO (206.31065903837182°),ONO (291°)
Spain - Laredo,15,07h,3,8,0.9,14,13,SO (232.62281186613947°),ONO (291°)
Spain - Laredo,15,09h,6,10,0.8,14,13,OSO (243.94625483715933°),ONO (291°)
Spain - Laredo,15,11h,5,11,0.8,13,14,OSO (237.54491399903628°),ONO (292°)
Spain - Laredo,15,13h,7,13,0.8,13,14,OSO (247.44255128605903°),ONO (293°)
Spain - Laredo,15,15h,8,15,0.8,12,14,O (260.3837685804752°),ONO (294°)
Spain - Laredo,15,17h,8,17,0.8,12,13,OSO (251.96483906068448°),ONO (295°)
Spain - Laredo,15,19h,9,16,0.7,12,13,O (261.13415495983315°),ONO (295°)
Spain - Laredo,15,21h,5,10,0.7,11,12,O (272.18762739551516°),ONO (295°)
Spain - Laredo,16,03h,6,11,1.1,7,11,N (11.069027014791848°),N (1°)
Spain - Laredo,16,05h,6,10,1.3,7,11,ENE (77.44947066180627°),N (3°)
Spain - Laredo,16,07h,6,11,1.4,7,10,NE (38.83039488160057°),N (5°)
Spain - Laredo,16,09h,7,14,1.5,7,10,NE (55.28184237382056°),N (5°)
Spain - Laredo,16,11h,8,13,1.6,7,10,NE (52.96675979643173°),N (6°)
Spain - Laredo,16,13h,7,10,1.6,7,10,NE (51.29950294482352°),N (8°)
Spain - Laredo,16,15h,7,10,1.5,7,10,NE (48.41519325845054°),N (10°)
Spain - Laredo,16,17h,5,9,1.4,7,9,NE (45.048822018886106°),NNE (12°)
Spain - Laredo,16,19h,5,8,1.3,7,8,ENE (59.81331659031599°),NNE (14°)
Spain - Laredo,16,21h,4,7,1.2,7,8,E (95.62322676471774°),NNE (13°)
Spain - Laredo,17,03h,5,7,1,6,7,SE (129.40336408025675°),NNE (16°)
Spain - Laredo,17,05h,5,8,1,6,6,SE (133.82518056511762°),NNE (17°)
Spain - Laredo,17,07h,6,7,0.9,6,6,SE (139.0605808305257°),NNE (17°)
Spain - Laredo,17,09h,4,5,0.8,6,6,SSE (163.03521222123518°),NNE (17.666666666666664°)
Spain - Laredo,17,11h,2,3,0.8,6,9,S (171.88320298456063°),NNE (18.333333333333332°)
Spain - Laredo,17,13h,1,3,0.7,5,12,SSE (160.34801612139202°),NNE (19°)
Spain - Laredo,17,15h,2,2,0.6,5,13,E (88.70413142717727°),NNE (18.333333333333332°)
Spain - Laredo,17,17h,4,5,0.6,6,11,E (92.23424531261122°),SE (129.33333333333331°)
Spain - Laredo,17,19h,5,6,0.5,8,9,SSE (149.41861397724233°),N (352°)
Spain - Laredo,17,22h,5,8,0.5,8,8,S (171.71279799279614°),N (350°)
Spain - Laredo,18,04h,7,11,0.4,14,12,S (184.8947171820884°),ONO (302°)
Spain - Laredo,18,06h,8,14,0.5,14,13,S (184.63666644810098°),ONO (301.3333333333333°)
Spain - Laredo,18,08h,9,16,0.6,14,14,S (186.0673452914743°),ONO (301.3333333333333°)
Spain - Laredo,18,10h,9,18,0.6,14,15,S (189.21849432249587°),ONO (302°)
Spain - Laredo,18,12h,9,19,0.5,13,15,S (191.12416733430504°),ONO (301.3333333333333°)
Spain - Laredo,18,14h,9,20,0.5,13,16,SSO (191.82824236142028°),ONO (299°)
Spain - Laredo,18,16h,10,22,0.6,12,16,SSO (191.5622183552718°),ONO (295°)
Spain - Laredo,18,18h,10,22,0.7,8,15,S (189.27293310886733°),OSO (255.66666666666663°)
Spain - Laredo,18,20h,9,20,0.7,6,15,S (186.04963410134226°),OSO (236.66666666666663°)
Spain - Laredo,18,22h,9,18,0.8,6,15,S (181.96398026339992°),OSO (238°)
Spain - Laredo,19,04h,8,16,0.8,6,15,S (180.65028755127494°),SO (232°)
Spain - Laredo,19,06h,9,10,0.7,10,13,S (184.66039597144518°),O (276°)
Spain - Laredo,19,08h,9,26,0.7,12,15,SSO (195.50237702707432°),ONO (298°)
Spain - Laredo,19,10h,9,13,0.7,12,15,ESE (109.38582628741187°),ONO (298°)
Spain - Laredo,19,12h,9,13,0.8,11,16,ESE (111.89218914802208°),ONO (293.3333333333333°)
Spain - Laredo,19,14h,7,13,0.8,12,17,SE (132.83930146858688°),ONO (291.66666666666663°)
Spain - Laredo,19,16h,6,13,0.9,14,16,S (170.97862734189826°),ONO (293°)
Spain - Laredo,19,18h,8,10,0.9,14,15,SSE (167.26657428627803°),ONO (293°)
Spain - Laredo,19,20h,8,22,1,15,15,S (172.05749990733352°),ONO (293.3333333333333°)
Spain - Laredo,19,22h,8,17,1,15,16,S (175.27442774702928°),ONO (294°)
Spain - Laredo,20,04h,8,21,1.1,15,16,S (186.56145071008842°),ONO (293°)
Spain - Laredo,20,07h,8,22,1.2,14,15,S (184.79670743331042°),ONO (293°)
Spain - Laredo,20,10h,7,20,1.1,14,15,S (183.95896931089402°),ONO (292°)
Spain - Laredo,20,13h,7,21,1.2,14,16,S (185.83372077055765°),ONO (292°)
Spain - Laredo,20,16h,7,20,1,14,17,S (184.38591641579382°),ONO (294°)
Spain - Laredo,20,19h,7,18,1,14,15,S (187.06462313470186°),ONO (301°)
Spain - Laredo,20,22h,6,14,0.9,14,13,SO (221.93647788839993°),NO (308°)
Spain - Laredo,21,04h,7,14,1.3,15,11,ONO (286.25773767369463°),NO (312°)
Spain - Laredo,21,07h,7,16,1.4,13,11,ONO (289.33820964835695°),NO (312°)
Spain - Laredo,21,10h,7,15,1.5,13,11,SO (235.68826341056678°),NO (312°)
Spain - Laredo,21,13h,9,18,1.8,12,12,OSO (240.59241572101106°),NO (314°)
Spain - Laredo,21,16h,6,10,1.9,11,11,O (281.08672968087075°),NO (318°)
Spain - Laredo,21,19h,4,6,1.9,11,9,NNO (341.35913973225433°),NO (321°)
Spain - Laredo,21,22h,3,6,1.8,11,9,ESE (110.0909203951849°),NO (322°)
Spain - Laredo,22,04h,5,6,1.4,11,7,SSE (147.83032358320523°),NO (324°)
Spain - Laredo,22,07h,5,7,1.2,10,7,SSE (155.03752586547867°),NO (324°)
Spain - Laredo,22,10h,5,8,1.2,10,7,SE (146.17219812020576°),NO (324°)
Spain - Laredo,22,13h,4,7,1.2,10,11,SE (133.90915892005168°),NO (323°)
Spain - Laredo,22,16h,4,6,1.2,10,11,S (168.93633135943557°),NO (322°)
Spain - Laredo,22,19h,4,7,1.1,10,8,SO (216.23133457843792°),NO (322°)
Spain - Laredo,22,22h,5,9,1,10,8,SO (215.60321111435093°),NO (322°)
Spain - Laredo,23,04h,4,4,0.9,9,9,S (187.92467430491712°),NO (320°)
Spain - Laredo,23,07h,6,6,0.8,9,8,OSO (236.55463945782162°),NO (319°)
Spain - Laredo,23,10h,5,6,0.8,9,10,SO (219.30468389455348°),NO (319°)
Spain - Laredo,23,13h,4,7,0.8,9,12,SSE (155.80135234562226°),NO (314°)
Spain - Laredo,23,16h,6,11,0.8,9,12,ESE (121.80727555801263°),NO (312°)
Spain - Laredo,23,19h,6,10,0.9,10,10,SSE (149.89961459132957°),NO (312°)
Spain - Laredo,23,22h,6,8,0.9,13,9,S (173.55667198168288°),ONO (303°)
Spain - Berria,14,07h,5,9,0.8,13,13,S (187.95114537759275°),O (275°)
Spain - Berria,14,09h,3,11,0.9,13,13,SSE (159.21881809690782°),O (275°)
Spain - Berria,14,11h,4,10,1.1,13,14,SSO (206.3254118112929°),O (276°)
Spain - Berria,14,13h,2,5,1.2,13,17,S (169.47269393409988°),O (276°)
Spain - Berria,14,15h,4,7,1.2,13,17,ESE (101.27624748366888°),O (277°)
Spain - Berria,14,17h,4,7,1.2,13,16,ESE (109.24330151397673°),O (277°)
Spain - Berria,14,19h,5,12,1.1,13,14,S (175.28799300203931°),O (278°)
Spain - Berria,14,21h,6,11,1.1,13,14,SSE (167.74312570496232°),O (278°)
Spain - Berria,15,03h,3,10,1.5,15,13,S (177.20056382995776°),O (279°)
Spain - Berria,15,05h,5,8,1.6,14,13,SO (219.33185297442367°),O (279°)
Spain - Berria,15,07h,6,11,1.5,14,13,OSO (255.66223975112274°),O (279°)
Spain - Berria,15,09h,6,11,1.4,13,12,OSO (237.78219693954512°),O (279°)
Spain - Berria,15,11h,6,11,1.3,13,13,SO (234.32896930013743°),O (279°)
Spain - Berria,15,13h,8,14,1.3,13,13,OSO (244.3680497378407°),O (278°)
Spain - Berria,15,15h,8,17,1.2,12,14,O (273.21141461977186°),O (278°)
Spain - Berria,15,17h,8,17,1.2,12,13,O (258.93814740178084°),O (278°)
Spain - Berria,15,19h,9,20,1.1,12,13,O (265.5849476966017°),O (278°)
Spain - Berria,15,21h,8,18,1,12,12,O (272.5911498795582°),O (278°)
Spain - Berria,16,03h,7,11,1.5,7,12,N (354.51810141749064°),N (1°)
Spain - Berria,16,05h,7,11,1.6,7,11,ENE (76.9838537163999°),N (5°)
Spain - Berria,16,07h,7,13,1.7,7,11,NE (42.56387119786205°),N (7°)
Spain - Berria,16,09h,8,15,1.8,7,10,ENE (57.37378003152095°),N (9°)
Spain - Berria,16,11h,9,14,1.8,7,10,NE (55.33651135708034°),N (9°)
Spain - Berria,16,13h,8,12,1.8,7,10,NE (53.56242567299494°),NNE (12°)
Spain - Berria,16,15h,7,10,1.7,7,10,NE (50.58513658942125°),NNE (13°)
Spain - Berria,16,17h,6,9,1.6,7,9,NE (46.949984434859275°),NNE (17°)
Spain - Berria,16,19h,6,8,1.5,7,8,ENE (59.479576635120466°),NNE (18°)
Spain - Berria,16,21h,5,7,1.4,7,8,E (90.37864813712014°),NNE (18°)
Spain - Berria,17,03h,5,8,1.1,6,7,SE (123.95329778798853°),NNE (21°)
Spain - Berria,17,05h,5,9,1.1,6,7,SE (127.81789460937848°),NNE (21°)
Spain - Berria,17,07h,6,8,1,6,8,SE (127.28377112006191°),NNE (22°)
Spain - Berria,17,09h,4,6,1,6,9,SE (124.35001938151619°),NNE (21.333333333333332°)
Spain - Berria,17,11h,3,5,0.9,5,10,ESE (116.18777129354302°),NNE (21.333333333333332°)
Spain - Berria,17,13h,3,4,0.8,5,11,ESE (121.06948946915679°),NNE (22°)
Spain - Berria,17,15h,3,4,0.7,6,12,E (90.08572024724806°),NNE (14°)
Spain - Berria,17,17h,4,4,0.7,10,12,E (94.01098661634582°),ESE (103°)
Spain - Berria,17,19h,3,4,0.6,16,11,SE (144.15204023650296°),ONO (289°)
Spain - Berria,17,22h,4,6,0.6,15,10,S (171.92242769926074°),ONO (289°)
Spain - Berria,18,04h,4,6,0.5,14,12,S (172.75329164132592°),ONO (289°)
Spain - Berria,18,06h,5,9,0.6,14,13,S (177.5200135599602°),ONO (289°)
Spain - Berria,18,08h,6,11,0.6,14,14,S (181.592390939448°),ONO (289°)
Spain - Berria,18,10h,6,13,0.7,14,15,S (186.74049995396206°),ONO (289°)
Spain - Berria,18,12h,8,14,0.7,13,16,SSO (195.41765065800618°),ONO (289°)
Spain - Berria,18,14h,8,16,0.7,13,16,SSO (197.4074975042324°),ONO (286.3333333333333°)
Spain - Berria,18,16h,8,18,0.8,12,16,S (190.32758411457388°),O (281°)
Spain - Berria,18,18h,9,19,0.9,12,16,S (189.9236021350666°),O (281°)
Spain - Berria,18,20h,9,19,1,11,15,S (186.3436008798271°),O (275.3333333333333°)
Spain - Berria,18,22h,9,17,1.1,10,15,S (180.23995001408338°),O (264°)
Spain - Berria,19,04h,9,18,1.2,11,16,S (191.16604102226265°),O (278°)
Spain - Berria,19,06h,10,10,1.1,11,14,S (188.83125587921234°),O (278°)
Spain - Berria,19,08h,4,26,1,11,16,S (187.69687824070658°),O (279.3333333333333°)
Spain - Berria,19,10h,8,11,1,12,16,E (88.3945990191465°),ONO (282°)
Spain - Berria,19,12h,8,15,1.1,12,16,OSO (239.40663051652632°),ONO (281.3333333333333°)
Spain - Berria,19,14h,9,13,1.2,12,16,ESE (116.57631169811131°),O (281°)
Spain - Berria,19,16h,8,12,1.4,14,16,SE (133.06057022654701°),O (281°)
Spain - Berria,19,18h,7,9,1.5,14,16,SSE (150.38659832449417°),O (281°)
Spain - Berria,19,20h,7,24,1.6,14,16,S (176.51780818459218°),ONO (281.66666666666663°)
Spain - Berria,19,22h,8,15,1.7,15,16,S (179.41580047004354°),ONO (283°)
Spain - Berria,20,04h,10,23,1.9,14,16,S (190.05217336664236°),ONO (282°)
Spain - Berria,20,07h,7,22,2.1,14,16,SSO (196.1948182147649°),O (281°)
Spain - Berria,20,10h,7,20,1.8,14,15,SSO (201.48843776132716°),O (279°)
Spain - Berria,20,13h,7,21,1.8,14,17,SSO (195.5672442002388°),O (278°)
Spain - Berria,20,16h,7,20,1.6,13,17,S (187.44491543411394°),O (278°)
Spain - Berria,20,19h,8,18,1.5,14,16,S (182.58537389612607°),O (280°)
Spain - Berria,20,22h,7,15,1.4,14,14,SSO (201.20508959782916°),ONO (288°)
Spain - Berria,21,04h,7,14,1.7,13,12,ONO (299.02069313095245°),ONO (300°)
Spain - Berria,21,07h,7,15,1.8,13,11,OSO (255.1372310622934°),ONO (300°)
Spain - Berria,21,10h,9,15,2,13,11,SO (226.74844393734466°),ONO (299°)
Spain - Berria,21,13h,11,16,2.3,12,13,OSO (242.41960348377802°),ONO (301°)
Spain - Berria,21,16h,6,10,2.4,11,10,O (275.1946095953622°),NO (305°)
Spain - Berria,21,19h,3,6,2.4,11,9,NO (312.5151770734061°),NO (308°)
Spain - Berria,21,22h,2,6,2.2,11,9,ESE (116.61977190157312°),NO (309°)
Spain - Berria,22,04h,4,6,1.7,11,7,SSE (147.9143652849274°),NO (310°)
Spain - Berria,22,07h,5,7,1.5,10,6,SSE (157.35324779853468°),NO (311°)
Spain - Berria,22,10h,5,8,1.5,10,7,SSE (150.83581954261086°),NO (311°)
Spain - Berria,22,13h,4,7,1.5,10,11,SE (135.0587725060921°),NO (310°)
Spain - Berria,22,16h,4,6,1.4,10,11,SSO (192.70414344615315°),NO (310°)
Spain - Berria,22,19h,4,7,1.4,10,8,SSO (211.74975302950594°),NO (310°)
Spain - Berria,22,22h,4,9,1.3,10,8,SSO (212.07891762978466°),NO (309°)
Spain - Berria,23,04h,4,4,1.1,9,9,S (189.10390207134728°),NO (307°)
Spain - Berria,23,07h,6,6,1,9,8,OSO (239.22465397706043°),NO (305°)
Spain - Berria,23,10h,5,6,1,9,10,SO (224.74714783014147°),NO (304°)
Spain - Berria,23,13h,3,7,1,9,12,S (171.35287777772416°),ONO (301°)
Spain - Berria,23,16h,5,11,1.1,9,12,ESE (120.64645671936555°),ONO (299°)
Spain - Berria,23,19h,5,10,1.2,10,10,SSE (158.2103860883538°),ONO (294°)
Spain - Berria,23,22h,5,8,1.3,13,9,S (174.77276393459167°),ONO (289°)
Spain - Somo,14,07h,4,6,0.7,13,13,S (171.02600940796387°),O (281°)
Spain - Somo,14,09h,4,10,0.8,13,13,S (177.64742760458012°),ONO (282°)
Spain - Somo,14,11h,5,9,1.1,11,15,SSE (168.6298282277066°),ONO (283°)
Spain - Somo,14,13h,5,8,1.1,11,17,SSE (167.77589755560382°),ONO (285°)
Spain - Somo,14,15h,5,9,1.1,11,18,S (180.11738625158816°),ONO (286°)
Spain - Somo,14,17h,7,13,1,13,16,S (182.61748429986537°),ONO (285°)
Spain - Somo,14,19h,9,15,1,13,15,S (189.70248651495785°),ONO (285°)
Spain - Somo,14,21h,8,12,1,15,15,S (181.32472784108904°),ONO (285°)
Spain - Somo,15,03h,8,13,1.3,15,14,SSO (211.45972259946672°),ONO (284°)
Spain - Somo,15,05h,8,11,1.3,14,14,SO (231.32369855964083°),ONO (284°)
Spain - Somo,15,07h,5,8,1.2,14,14,OSO (249.5175296809234°),ONO (284°)
Spain - Somo,15,09h,6,11,1.2,13,13,SO (228.47069293665848°),ONO (284°)
Spain - Somo,15,11h,6,10,1.1,13,13,SO (224.40743532828378°),ONO (284°)
Spain - Somo,15,13h,8,13,1,13,14,OSO (238.01613700612683°),ONO (285°)
Spain - Somo,15,15h,12,17,1,12,14,OSO (249.57954751343246°),ONO (285°)
Spain - Somo,15,17h,11,16,1.1,12,14,ONO (284.7109946252109°),ONO (285°)
Spain - Somo,15,19h,10,16,1,12,14,O (271.4510277775402°),ONO (285°)
Spain - Somo,15,21h,7,17,1,11,12,O (269.0272552054223°),ONO (285°)
Spain - Somo,16,03h,6,13,1.5,7,12,NNE (18.619929867286643°),N (4°)
Spain - Somo,16,05h,7,12,1.6,7,11,E (86.92549948424835°),N (8°)
Spain - Somo,16,07h,7,12,1.7,7,11,NE (49.601411801752796°),N (9°)
Spain - Somo,16,09h,7,13,1.7,7,11,ENE (57.31517945222831°),N (10°)
Spain - Somo,16,11h,9,14,1.8,7,10,ENE (59.12090395988983°),NNE (12°)
Spain - Somo,16,13h,8,13,1.7,7,10,ENE (58.43379010026873°),NNE (14°)
Spain - Somo,16,15h,7,11,1.7,7,10,ENE (57.87227090513053°),NNE (16°)
Spain - Somo,16,17h,6,11,1.6,7,10,ENE (59.735213341350516°),NNE (17°)
Spain - Somo,16,19h,6,9,1.5,7,9,ENE (72.00733748256837°),NNE (21°)
Spain - Somo,16,21h,6,8,1.4,7,9,E (97.01774276999573°),NNE (20°)
Spain - Somo,17,03h,5,10,1.1,6,7,ESE (111.19387142243558°),NNE (24°)
Spain - Somo,17,05h,5,10,1.1,6,7,ESE (109.1243695662546°),NNE (24°)
Spain - Somo,17,07h,5,8,1,6,7,SE (126.08536351433902°),NNE (25°)
Spain - Somo,17,09h,5,5,0.9,6,7,ESE (111.40425922301151°),NNE (24.333333333333332°)
Spain - Somo,17,11h,3,4,0.9,6,10,ESE (118.94707582856782°),NNE (24.666666666666664°)
Spain - Somo,17,13h,2,3,0.8,5,12,ESE (106.1677091257059°),NNE (26°)
Spain - Somo,17,15h,3,4,0.7,5,13,NE (42.04222831876004°),NNE (24.666666666666664°)
Spain - Somo,17,17h,3,4,0.6,8,11,E (86.88649713582053°),ESE (117.66666666666666°)
Spain - Somo,17,19h,5,5,0.6,13,9,SE (131.6342165339051°),NO (305°)
Spain - Somo,17,22h,4,5,0.5,12,10,SSE (155.92206926706072°),NO (304°)
Spain - Somo,18,04h,7,13,0.5,14,13,S (173.15339872083672°),ONO (294°)
Spain - Somo,18,06h,8,18,0.6,14,14,S (177.9466229650324°),ONO (294°)
Spain - Somo,18,08h,10,21,0.7,13,15,S (181.52300020343915°),ONO (291.3333333333333°)
Spain - Somo,18,10h,11,23,0.8,12,15,S (183.43460244799684°),ONO (286°)
Spain - Somo,18,12h,12,26,0.9,7,16,S (188.91577924691362°),SO (223.33333333333331°)
Spain - Somo,18,14h,13,28,1,4,16,S (190.22490319548393°),SSO (193°)
Spain - Somo,18,16h,13,29,1.1,4,16,S (187.14481504282358°),SSO (195°)
Spain - Somo,18,18h,14,29,1.2,4,16,S (188.1119172515417°),SSO (193.66666666666666°)
Spain - Somo,18,20h,14,29,1.2,4,16,S (187.6250417521953°),SSO (193.33333333333331°)
Spain - Somo,18,22h,14,28,1.3,5,17,S (185.60053097751887°),SSO (194°)
Spain - Somo,19,04h,14,30,1.2,4,16,SSO (191.93317055847794°),S (189°)
Spain - Somo,19,06h,15,21,1.2,4,15,S (187.2121642704685°),S (189.66666666666666°)
Spain - Somo,19,08h,19,38,1.1,6,16,SSO (199.5766517932233°),SO (217.33333333333331°)
Spain - Somo,19,10h,18,39,1.1,10,16,SSO (204.58672683252408°),O (272°)
Spain - Somo,19,12h,13,33,1.2,10,17,SO (215.98512786700954°),O (276°)
Spain - Somo,19,14h,12,31,1.3,12,18,SSO (207.9659475385747°),O (280.66666666666663°)
Spain - Somo,19,16h,15,33,1.4,14,17,S (186.37098467792646°),ONO (286°)
Spain - Somo,19,18h,16,32,1.5,14,17,S (190.5849194384965°),ONO (286°)
Spain - Somo,19,20h,15,32,1.6,14,17,S (190.5819235078431°),ONO (286.66666666666663°)
Spain - Somo,19,22h,13,30,1.6,15,18,SSO (193.6210987407265°),ONO (288°)
Spain - Somo,20,04h,14,34,1.9,14,17,S (190.6138356891599°),ONO (287°)
Spain - Somo,20,07h,10,28,1.9,14,16,SSO (195.31414154197535°),ONO (286°)
Spain - Somo,20,10h,10,27,1.8,13,16,SSO (197.98551813514746°),O (278°)
Spain - Somo,20,13h,10,26,1.6,13,17,S (189.0806931664761°),O (277°)
Spain - Somo,20,16h,11,25,1.5,13,17,S (185.40991388989818°),O (278°)
Spain - Somo,20,19h,9,19,1.3,14,17,SSO (197.86036749402635°),ONO (290°)
Spain - Somo,20,22h,8,15,1.4,14,14,ONO (294.34063553102624°),ONO (299°)
Spain - Somo,21,04h,7,13,1.6,14,12,ONO (303.1714751411732°),NO (307°)
Spain - Somo,21,07h,6,12,1.7,13,11,O (273.6294830662313°),NO (305°)
Spain - Somo,21,10h,8,14,2,12,12,SO (213.75372713975855°),NO (305°)
Spain - Somo,21,13h,10,15,2.2,12,12,O (263.3446930606358°),NO (307°)
Spain - Somo,21,16h,5,10,2.3,11,10,O (274.0980395443614°),NO (311°)
Spain - Somo,21,19h,3,7,2.3,11,8,N (2.3319041389708066°),NO (314°)
Spain - Somo,21,22h,2,6,2.1,11,8,SE (139.92655140279743°),NO (315°)
Spain - Somo,22,04h,4,5,1.6,11,6,SE (144.75094313951695°),NO (316°)
Spain - Somo,22,07h,4,6,1.4,10,6,SSE (148.90636585329662°),NO (316°)
Spain - Somo,22,10h,3,5,1.4,10,7,SSE (155.76358737818416°),NO (316°)
Spain - Somo,22,13h,2,6,1.4,10,11,SE (145.3538610503132°),NO (314°)
Spain - Somo,22,16h,4,6,1.3,10,11,SO (223.64311789742894°),NO (314°)
Spain - Somo,22,19h,4,7,1.3,10,8,SSO (201.56770303087694°),NO (315°)
Spain - Somo,22,22h,4,9,1.2,10,7,SSO (194.66863062752319°),NO (313°)
Spain - Somo,23,04h,3,3,1.1,9,8,SSO (191.72948526803245°),NO (311°)
Spain - Somo,23,07h,6,5,1,9,8,OSO (244.58547595251406°),NO (310°)
Spain - Somo,23,10h,4,5,0.9,9,9,SSO (211.4650459295362°),NO (309°)
Spain - Somo,23,13h,3,7,0.9,9,12,SSE (167.05286722643257°),NO (306°)
Spain - Somo,23,16h,4,11,1,9,12,ESE (115.96358863408098°),ONO (303°)
Spain - Somo,23,19h,5,9,1.1,10,10,SSE (162.60128984965667°),ONO (299°)
Spain - Somo,23,22h,5,7,1.1,13,8,S (173.83148322225136°),ONO (295°)
Spain - Ría de Somo,14,07h,4,6,0.7,13,12,SSE (168.52178479808714°),ONO (282°)
Spain - Ría de Somo,14,09h,4,9,0.8,13,12,S (174.2769358001217°),ONO (282°)
Spain - Ría de Somo,14,11h,5,8,1,11,15,S (169.3401039220886°),ONO (284°)
Spain - Ría de Somo,14,13h,4,8,1.1,11,18,S (173.35750257417237°),ONO (286°)
Spain - Ría de Somo,14,15h,5,11,1.1,11,18,S (184.322681872546°),ONO (286°)
Spain - Ría de Somo,14,17h,7,13,1,13,16,S (184.33731208664008°),ONO (286°)
Spain - Ría de Somo,14,19h,8,15,1,13,15,S (187.48786534686909°),ONO (286°)
Spain - Ría de Somo,14,21h,8,14,1,15,15,S (187.18337048040704°),ONO (286°)
Spain - Ría de Somo,15,03h,7,13,1.3,15,14,SSO (208.36886158616974°),ONO (285°)
Spain - Ría de Somo,15,05h,6,11,1.3,14,13,SO (231.1172535495634°),ONO (285°)
Spain - Ría de Somo,15,07h,5,7,1.2,14,13,OSO (244.0215248445772°),ONO (285°)
Spain - Ría de Somo,15,09h,5,10,1.1,13,12,SO (230.02075364491367°),ONO (285°)
Spain - Ría de Somo,15,11h,5,9,1.1,13,13,SO (225.08348996853445°),ONO (285°)
Spain - Ría de Somo,15,13h,7,12,1,13,14,OSO (239.63217684725794°),ONO (285°)
Spain - Ría de Somo,15,15h,10,16,1,12,13,OSO (253.76849738044413°),ONO (286°)
Spain - Ría de Somo,15,17h,9,15,1,12,14,O (280.2778945479221°),ONO (286°)
Spain - Ría de Somo,15,19h,9,16,1,12,13,O (268.0278133006885°),ONO (286°)
Spain - Ría de Somo,15,21h,8,18,1,11,12,O (267.22180083059396°),ONO (286°)
Spain - Ría de Somo,16,03h,7,13,1.5,7,12,NNE (21.662024690473913°),N (4°)
Spain - Ría de Somo,16,05h,7,12,1.6,7,11,E (86.54840761605604°),N (8°)
Spain - Ría de Somo,16,07h,7,12,1.7,7,11,NE (50.0892149367471°),N (8°)
Spain - Ría de Somo,16,09h,7,13,1.7,7,11,ENE (57.599748609287474°),N (10°)
Spain - Ría de Somo,16,11h,9,15,1.8,7,11,ENE (59.591003843310034°),NNE (12°)
Spain - Ría de Somo,16,13h,8,13,1.7,7,11,ENE (58.204794354632895°),NNE (14°)
Spain - Ría de Somo,16,15h,7,11,1.7,7,10,ENE (57.41007994968487°),NNE (16°)
Spain - Ría de Somo,16,17h,6,11,1.6,7,10,ENE (60.59832676285228°),NNE (17°)
Spain - Ría de Somo,16,19h,6,10,1.4,7,9,ENE (68.34417275998402°),NNE (21°)
Spain - Ría de Somo,16,21h,5,9,1.3,7,9,E (92.61890449593903°),NNE (20°)
Spain - Ría de Somo,17,03h,5,10,1.1,6,8,ESE (111.1424981182333°),NNE (23°)
Spain - Ría de Somo,17,05h,5,10,1.1,6,8,ESE (110.53977698391944°),NNE (23°)
Spain - Ría de Somo,17,07h,5,7,1,6,7,SE (127.79837056987688°),NNE (25°)
Spain - Ría de Somo,17,09h,5,5,0.9,6,7,ESE (111.40425922301151°),NNE (24.333333333333332°)
Spain - Ría de Somo,17,11h,3,4,0.9,6,10,ESE (118.94707582856782°),NNE (24.666666666666664°)
Spain - Ría de Somo,17,13h,2,3,0.8,5,12,ESE (106.1677091257059°),NNE (26°)
Spain - Ría de Somo,17,15h,3,4,0.7,5,13,NE (42.04222831876004°),NNE (24.666666666666664°)
Spain - Ría de Somo,17,17h,3,4,0.6,8,11,E (86.88649713582053°),ESE (118.33333333333333°)
Spain - Ría de Somo,17,19h,5,5,0.6,13,9,SE (131.6342165339051°),NO (307°)
Spain - Ría de Somo,17,22h,4,5,0.5,12,10,SSE (155.92206926706072°),NO (306°)
Spain - Ría de Somo,18,04h,7,13,0.5,14,13,S (173.15339872083672°),ONO (294°)
Spain - Ría de Somo,18,06h,8,18,0.6,14,14,S (177.9466229650324°),ONO (294°)
Spain - Ría de Somo,18,08h,10,21,0.7,13,15,S (181.52300020343915°),ONO (291°)
Spain - Ría de Somo,18,10h,11,23,0.8,12,15,S (183.43460244799684°),ONO (285°)
Spain - Ría de Somo,18,12h,12,26,0.9,7,16,S (188.91577924691362°),SO (223°)
Spain - Ría de Somo,18,14h,13,28,1,4,16,S (190.22490319548393°),SSO (193°)
Spain - Ría de Somo,18,16h,13,29,1.1,4,16,S (187.14481504282358°),SSO (195°)
Spain - Ría de Somo,18,18h,14,29,1.1,4,16,S (188.1119172515417°),SSO (193.66666666666666°)
