Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction
Spain - El Bao,22,13h,3,3,0.8,13,13,SSO (208.5533453406565°),OSO (248°)
Spain - El Bao,22,16h,3,4,0.8,13,13,OSO (240.85071707275992°),OSO (255°)
Spain - El Bao,22,19h,3,3,0.8,13,12,S (187.15702717385167°),O (259°)
Spain - El Bao,22,22h,4,4,0.8,13,11,ESE (101.5338715525503°),O (267°)
Spain - El Bao,23,04h,5,5,0.7,13,13,SSO (192.00000000000003°),O (275°)
Spain - El Bao,23,07h,6,8,0.8,13,13,SO (219.00000000000003°),O (275°)
Spain - Vigo,13,10h,6,16,1.5,13,16,SSO (204.7643569205883°),O (262°)
Spain - Vigo,13,12h,6,13,1.5,13,16,SSO (207.5445316321432°),O (263°)
Spain - Vigo,13,14h,9,16,1.5,13,16,SO (214.43120263482567°),O (263°)
Spain - Vigo,13,16h,10,18,1.5,13,16,SO (224.35207184479606°),O (264°)
Spain - Vigo,13,18h,10,17,1.5,13,15,SO (218.5200585425946°),O (264°)
Spain - Vigo,13,20h,10,19,1.4,13,15,SSO (213.30196116821588°),O (265°)
Spain - Vigo,13,22h,12,21,1.4,13,15,SSO (213.10065174524817°),O (265°)
Spain - Vigo,14,03h,10,18,1.5,13,15,SSO (196.43628122832348°),O (264°)
Spain - Vigo,14,05h,11,20,1.5,13,15,SSO (194.38540712086572°),O (264°)
Spain - Vigo,14,07h,11,22,1.5,13,14,S (175.0721596695743°),O (265°)
Spain - Vigo,14,09h,11,21,1.5,13,14,S (176.33569813599757°),O (265°)
Spain - Vigo,14,11h,11,22,1.7,13,15,S (181.60104509678644°),O (266°)
Spain - Vigo,14,13h,13,24,1.8,13,16,S (188.9312962421436°),O (268°)
Spain - Vigo,14,15h,11,23,1.9,13,15,S (185.3636679023825°),O (270°)
Spain - Vigo,14,17h,11,21,1.9,13,15,SSO (195.16414997048298°),O (270°)
Spain - Vigo,14,19h,8,15,1.9,13,14,SSO (203.24069547627923°),O (270°)
Spain - Vigo,14,21h,7,16,1.8,13,13,S (184.41791737717858°),O (270°)
Spain - Vigo,15,03h,6,15,1.6,13,12,SSO (206.87457061416347°),O (266°)
Spain - Vigo,15,05h,5,15,1.6,13,12,SSO (204.03385819257412°),O (265°)
Spain - Vigo,15,07h,5,14,1.6,13,11,S (172.71714434444524°),O (264°)
Spain - Vigo,15,09h,6,13,1.6,13,11,SSE (152.52649374337614°),O (263°)
Spain - Vigo,15,11h,5,12,1.6,13,12,SSE (148.61965002934875°),O (262°)
Spain - Vigo,15,13h,6,13,1.6,13,13,SSE (159.61600447274682°),O (262°)
Spain - Vigo,15,15h,6,12,1.5,13,13,SSE (167.20295344879608°),O (262°)
Spain - Vigo,15,17h,4,11,1.5,13,13,SE (145.235304943265°),O (263°)
Spain - Vigo,15,19h,4,9,1.4,13,12,ESE (119.65811488925354°),O (263°)
Spain - Vigo,15,21h,4,8,1.4,13,11,ESE (113.2261890113219°),O (264°)
Spain - Vigo,16,03h,4,6,1.2,13,10,E (90.51857225426275°),O (264°)
Spain - Vigo,16,05h,3,6,1.1,13,9,E (89.78676212382499°),O (264°)
Spain - Vigo,16,07h,6,8,1,13,9,ENE (78.27984104466596°),O (263°)
Spain - Vigo,16,09h,4,6,1,13,9,ENE (62.617477417745775°),O (262°)
Spain - Vigo,16,11h,4,6,0.9,13,11,ENE (62.239191331797564°),O (262°)
Spain - Vigo,16,13h,3,7,0.8,13,13,ENE (56.920497462604196°),O (261°)
Spain - Vigo,16,15h,4,5,0.8,13,14,ONO (294.8382613309094°),O (260.3333333333333°)
Spain - Vigo,16,17h,3,5,0.7,13,13,ONO (294.687191890488°),O (260°)
Spain - Vigo,16,19h,2,2,0.6,13,12,ESE (108.81461550982897°),O (260°)
Spain - Vigo,16,22h,4,5,0.6,13,9,ESE (111.0514414826256°),O (259°)
Spain - Vigo,17,04h,3,5,0.5,13,8,ESE (116.0177032884641°),OSO (258°)
Spain - Vigo,17,06h,4,5,0.5,13,8,ESE (115.76190922588202°),OSO (258°)
Spain - Vigo,17,08h,4,6,0.4,13,8,ESE (118.6191098176089°),OSO (258°)
Spain - Vigo,17,10h,5,7,0.4,13,9,SE (124.90078314859886°),OSO (258°)
Spain - Vigo,17,12h,5,9,0.4,13,11,SE (142.99771360515567°),OSO (257.3333333333333°)
Spain - Vigo,17,14h,5,11,0.4,13,13,SSE (160.2129125845256°),O (262.66666666666663°)
Spain - Vigo,17,16h,6,14,0.5,13,14,S (173.84414344556973°),O (274°)
Spain - Vigo,17,18h,6,14,0.5,13,12,SSE (160.59237836343002°),O (274°)
Spain - Vigo,17,20h,6,14,0.6,13,11,SSE (153.63094332311294°),O (274°)
Spain - Vigo,17,22h,7,16,0.6,13,11,SSE (153.43489667119425°),O (274°)
Spain - Vigo,18,04h,9,25,0.9,13,12,SSE (154.529497212248°),OSO (241°)
Spain - Vigo,18,06h,8,16,1,13,12,SE (144.49349732114035°),OSO (240.33333333333331°)
Spain - Vigo,18,08h,8,29,1.1,13,12,SSE (154.89982589193949°),OSO (242°)
Spain - Vigo,18,10h,9,31,1.2,13,13,SSE (159.4440256070383°),OSO (246°)
Spain - Vigo,18,12h,12,32,1.4,13,14,S (170.42381434546388°),OSO (253.33333333333331°)
Spain - Vigo,18,14h,12,32,1.6,13,15,S (176.40619963400812°),O (259°)
Spain - Vigo,18,16h,13,33,1.7,13,15,S (179.29904311329253°),O (263°)
Spain - Vigo,18,18h,12,34,1.8,13,15,S (178.9611792954945°),O (261°)
Spain - Vigo,18,20h,10,31,1.9,13,14,S (173.38280796997572°),O (259.3333333333333°)
Spain - Vigo,18,22h,14,34,1.9,13,15,SSE (165.81770479754994°),OSO (258°)
Spain - Vigo,19,04h,13,34,2.1,13,14,SSE (163.6729214608672°),O (260°)
Spain - Vigo,19,07h,12,32,2.3,13,13,SSE (156.27417805217365°),O (267°)
Spain - Vigo,19,10h,10,29,2.3,13,13,SSE (160.0060459927314°),O (267°)
Spain - Vigo,19,13h,10,29,2.2,13,13,SSE (158.11549076282526°),O (266°)
Spain - Vigo,19,16h,10,27,2.1,13,13,SSE (161.05198661855317°),O (266°)
Spain - Vigo,19,19h,8,24,1.9,13,13,SSE (162.23908776452348°),O (266°)
Spain - Vigo,19,22h,7,17,1.8,13,13,SSE (163.7276645012115°),O (266°)
Spain - Vigo,20,04h,6,16,1.5,13,13,SSE (164.46275348154347°),O (266°)
Spain - Vigo,20,07h,6,14,1.4,13,13,SSE (163.8453810095853°),O (267°)
Spain - Vigo,20,10h,7,15,1.2,13,13,SSE (168.6491798407242°),O (266°)
Spain - Vigo,20,13h,7,14,1.1,13,13,SSO (204.0981085213313°),O (266°)
Spain - Vigo,20,16h,5,9,1,13,12,ESE (111.62318019395295°),O (266°)
Spain - Vigo,20,19h,4,8,0.9,13,12,E (82.82953359528712°),O (267°)
Spain - Vigo,20,22h,5,14,0.9,13,12,ESE (120.88108472840709°),O (269°)
Spain - Vigo,21,04h,6,18,0.8,13,11,SE (133.55735575076196°),O (262°)
Spain - Vigo,21,07h,5,10,0.8,13,10,ESE (112.90363873163564°),OSO (242°)
Spain - Vigo,21,10h,5,15,0.8,13,11,ESE (112.91806286043361°),OSO (239°)
Spain - Vigo,21,13h,5,18,0.7,13,13,ESE (122.15588134036574°),SO (236°)
Spain - Vigo,21,16h,7,19,0.7,13,13,ESE (111.91627544488131°),SO (233°)
Spain - Vigo,21,19h,5,8,0.6,13,11,E (95.98551655023691°),SO (230°)
Spain - Vigo,21,22h,5,7,0.5,13,11,E (95.4993900061557°),SO (231°)
Spain - Vigo,22,04h,3,5,0.5,13,10,E (87.68139320720279°),SO (235°)
Spain - Vigo,22,07h,2,2,0.5,13,10,ENE (69.49873028891936°),OSO (239°)
Spain - Vigo,22,10h,1,2,0.5,13,10,E (89.16378555602704°),OSO (247°)
Spain - Vigo,22,13h,2,3,0.5,13,12,SE (130.77655395265694°),OSO (254°)
Spain - Vigo,22,16h,2,4,0.5,13,13,O (267.9306242244301°),O (259°)
Spain - Vigo,22,19h,1,3,0.5,13,11,ESE (114.75272809064381°),O (262°)
Spain - Vigo,22,22h,3,4,0.5,13,10,ESE (105.47269476050107°),O (272°)
Spain - Vigo,23,04h,3,5,0.4,13,12,S (177°),O (272°)
Spain - Vigo,23,07h,3,8,0.5,13,12,SO (217.99999999999997°),O (272°)
Spain - Patos,13,10h,8,16,3,13,16,S (190.2521772065739°),O (259°)
Spain - Patos,13,12h,9,17,3,13,16,SSO (195.80275543199622°),O (260°)
Spain - Patos,13,14h,10,19,2.9,13,16,SSO (203.62350984509882°),O (260°)
Spain - Patos,13,16h,10,19,2.9,13,16,SSO (211.97907053761662°),O (261°)
Spain - Patos,13,18h,10,17,2.8,13,15,SSO (208.2826650612958°),O (262°)
Spain - Patos,13,20h,10,19,2.8,13,15,SSO (206.03244433261173°),O (263°)
Spain - Patos,13,22h,10,21,2.8,13,15,SSO (205.02223047746642°),O (260°)
Spain - Patos,14,03h,12,23,2.8,13,15,SSO (191.83330993480968°),O (261°)
Spain - Patos,14,05h,12,24,2.9,13,15,S (187.83589507328654°),O (261°)
Spain - Patos,14,07h,13,24,3,13,14,S (180.46632742098484°),O (262°)
Spain - Patos,14,09h,13,25,3.1,13,15,S (181.59567208654602°),O (263°)
Spain - Patos,14,11h,14,26,3.3,13,15,S (178.44991339560244°),O (264°)
Spain - Patos,14,13h,15,27,3.5,13,16,S (182.95600700352787°),O (269°)
Spain - Patos,14,15h,13,25,3.6,13,15,S (183.89660431357026°),O (273°)
Spain - Patos,14,17h,12,22,3.7,13,15,S (188.43951524619567°),O (273°)
Spain - Patos,14,19h,9,18,3.7,13,14,SSO (193.11877833475006°),O (273°)
Spain - Patos,14,21h,8,18,3.6,13,13,SSO (196.5623832951967°),O (273°)
Spain - Patos,15,03h,8,17,3.4,13,12,SO (218.9737661285632°),O (263°)
Spain - Patos,15,05h,7,16,3.4,13,12,SSO (211.07323952682515°),O (262°)
Spain - Patos,15,07h,8,15,3.3,13,12,S (184.7879487893352°),O (260°)
Spain - Patos,15,09h,7,14,3.3,13,11,SSE (166.18986421777785°),O (259°)
Spain - Patos,15,11h,7,13,3.3,13,12,SSE (160.69157024620208°),OSO (258°)
Spain - Patos,15,13h,8,15,3.2,13,13,SSE (166.62984306361219°),O (259°)
Spain - Patos,15,15h,7,14,3.2,13,13,SSE (164.80846817373174°),O (259°)
Spain - Patos,15,17h,5,12,3.1,13,13,SSE (158.19105582847192°),O (260°)
Spain - Patos,15,19h,5,10,2.9,13,11,SE (135.1936148203781°),O (261°)
Spain - Patos,15,21h,5,9,2.8,13,10,SE (124.9267130265718°),O (262°)
Spain - Patos,16,03h,4,7,2.4,13,9,E (99.21003547664266°),O (261°)
Spain - Patos,16,05h,4,7,2.3,13,9,E (94.17591731992445°),O (260°)
Spain - Patos,16,07h,6,9,2.2,13,9,E (95.1910309704356°),O (259°)
Spain - Patos,16,09h,3,5,2,13,9,ENE (73.21242704695732°),O (259°)
Spain - Patos,16,11h,2,4,1.9,13,11,ENE (65.91280613748545°),OSO (256°)
Spain - Patos,16,13h,2,5,1.8,13,13,NE (39.208191656166434°),OSO (255°)
Spain - Patos,16,15h,4,6,1.7,13,13,NNO (345.04722941382556°),OSO (255°)
Spain - Patos,16,17h,4,5,1.5,13,13,ONO (300.8184619624696°),OSO (254.66666666666666°)
Spain - Patos,16,19h,3,5,1.4,13,12,SSE (156.28889829623125°),OSO (254°)
Spain - Patos,16,22h,4,7,1.3,13,9,ESE (118.73517973539407°),OSO (252°)
Spain - Patos,17,04h,3,7,1.1,13,8,SE (136.6951666850671°),OSO (251°)
Spain - Patos,17,06h,4,8,1,13,8,SE (137.12484617565573°),OSO (250.33333333333331°)
Spain - Patos,17,08h,5,10,1,13,9,SE (138.03283495995035°),OSO (250°)
Spain - Patos,17,10h,5,11,0.9,13,9,SE (139.69250140721007°),OSO (250°)
Spain - Patos,17,12h,6,13,0.9,13,12,SSE (156.16083829221748°),OSO (249.33333333333331°)
Spain - Patos,17,14h,7,15,1,13,13,SSE (168.5122775743354°),OSO (249.33333333333331°)
Spain - Patos,17,16h,8,17,1.1,13,14,S (178.70352501578523°),OSO (250°)
Spain - Patos,17,18h,8,18,1.1,13,12,S (169.90742908243126°),O (270.66666666666663°)
Spain - Patos,17,20h,8,20,1.2,13,12,SSE (164.35105446344426°),O (281°)
Spain - Patos,17,22h,9,23,1.2,13,12,SSE (162.00616963069248°),O (281°)
Spain - Patos,18,04h,12,32,1.9,13,13,SSE (166.7650977775436°),SSO (210°)
Spain - Patos,18,06h,11,23,2.1,13,13,SSE (161.8249762497106°),SSO (208.66666666666666°)
Spain - Patos,18,08h,15,35,2.3,13,14,SSE (166.8579381598881°),SSO (212.33333333333331°)
Spain - Patos,18,10h,19,38,2.5,13,14,S (171.06917322445753°),SO (221°)
Spain - Patos,18,12h,19,38,2.9,13,14,S (173.85359965282626°),SSO (212.99999999999997°)
Spain - Patos,18,14h,19,38,3.3,13,15,S (178.80506062243026°),SO (223.33333333333331°)
Spain - Patos,18,16h,20,38,3.6,13,15,S (177.4110283487661°),OSO (252°)
Spain - Patos,18,18h,18,38,3.8,13,15,S (179.1773581187713°),OSO (249.33333333333331°)
Spain - Patos,18,20h,17,37,3.9,13,15,S (177.7555722077925°),OSO (249.33333333333331°)
Spain - Patos,18,22h,16,37,4.1,13,15,S (169.61967912752857°),OSO (252°)
Spain - Patos,19,04h,15,37,4.6,13,14,S (170.2551913196668°),OSO (255°)
Spain - Patos,19,07h,15,35,4.7,13,14,SSE (165.82045208469836°),OSO (257°)
Spain - Patos,19,10h,13,35,4.7,13,14,SSE (168.13171623906177°),O (268°)
Spain - Patos,19,13h,13,35,4.7,13,14,SSE (168.61139956904833°),O (267°)
Spain - Patos,19,16h,12,33,4.4,13,14,SSE (167.45461946888784°),O (266°)
Spain - Patos,19,19h,10,30,4.1,13,14,S (172.959578338447°),O (267°)
Spain - Patos,19,22h,9,24,3.6,13,13,SSE (163.6072705552547°),O (265°)
Spain - Patos,20,04h,9,22,3.3,13,13,S (185.62583524595763°),O (266°)
Spain - Patos,20,07h,7,19,2.8,13,13,S (175.2664759468429°),O (267°)
Spain - Patos,20,10h,8,19,2.6,13,13,S (177.87465343407308°),O (266°)
Spain - Patos,20,13h,8,16,2.4,13,13,SO (219.12516995601868°),O (266°)
Spain - Patos,20,16h,5,9,2.2,13,13,E (85.82301145244725°),O (265°)
Spain - Patos,20,19h,5,8,2.1,13,12,ENE (74.45805476480503°),O (269°)
Spain - Patos,20,22h,5,14,2.1,13,12,ESE (105.40510275444258°),O (279°)
Spain - Patos,21,04h,5,18,2.3,13,11,SE (128.3120167597124°),SO (229°)
Spain - Patos,21,07h,5,10,2.4,13,11,E (96.05501245833854°),SO (221°)
Spain - Patos,21,10h,6,15,2.2,13,11,E (100.93047915756965°),SO (217°)
Spain - Patos,21,13h,9,18,2.1,13,13,SE (124.55011160325924°),SSO (213°)
Spain - Patos,21,16h,9,20,2.1,13,13,ESE (108.77822639347909°),SSO (209°)
Spain - Patos,21,19h,5,8,2.1,13,12,E (90.40143869566286°),SSO (207°)
Spain - Patos,21,22h,5,8,1.8,13,11,E (90.89182709258526°),SSO (209°)
Spain - Patos,22,04h,5,5,1.5,13,11,SSE (151.03460301745696°),SO (217°)
Spain - Patos,22,07h,3,3,1.4,13,11,SE (130.5982664645631°),SO (222°)
Spain - Patos,22,10h,2,2,1.3,13,11,NE (55.81502007685577°),SO (236°)
Spain - Patos,22,13h,3,3,1.2,13,13,SO (232.29674963930836°),OSO (244°)
Spain - Patos,22,16h,3,4,1.2,13,13,OSO (244.02437525909892°),OSO (253°)
Spain - Patos,22,19h,3,3,1.2,13,11,SSE (157.03840426060967°),OSO (256°)
Spain - Patos,22,22h,4,4,1.1,13,11,ESE (105.71189101926706°),OSO (256°)
Spain - Patos,23,04h,4,5,1,13,12,SSO (195.99999999999997°),O (278°)
Spain - Patos,23,07h,5,8,1.1,13,12,SSO (207°),O (278°)
Spain - Playa América,13,10h,6,14,3.1,13,16,S (184.6248038584824°),O (259°)
Spain - Playa América,13,12h,7,14,3,13,17,SSO (195.37275015499694°),O (260°)
Spain - Playa América,13,14h,9,17,3,13,16,SSO (208.7667994700651°),O (260°)
Spain - Playa América,13,16h,8,18,2.9,13,16,SO (216.75207209352655°),O (261°)
Spain - Playa América,13,18h,8,16,2.9,13,15,SO (219.08084672937372°),O (262°)
Spain - Playa América,13,20h,8,17,2.8,13,15,SSO (213.68858078463091°),O (263°)
Spain - Playa América,13,22h,8,19,2.8,13,15,SSO (208.25916478130927°),O (260°)
Spain - Playa América,14,03h,12,22,2.9,13,15,SSO (192.60209653614703°),O (261°)
Spain - Playa América,14,05h,12,23,2.9,13,15,S (187.8590180519034°),O (261°)
Spain - Playa América,14,07h,12,24,3,13,14,S (178.22563052996173°),O (262°)
Spain - Playa América,14,09h,12,25,3.2,13,14,S (178.9536933938532°),O (263°)
Spain - Playa América,14,11h,12,25,3.4,13,15,S (175.15907898174504°),O (264°)
Spain - Playa América,14,13h,13,25,3.6,13,16,S (180.87447549925866°),O (269°)
Spain - Playa América,14,15h,11,23,3.7,13,15,S (179.62079288096984°),O (273°)
Spain - Playa América,14,17h,11,21,3.8,13,15,S (186.61428054624548°),O (274°)
Spain - Playa América,14,19h,9,18,3.8,13,14,S (186.7833178546881°),O (274°)
Spain - Playa América,14,21h,8,18,3.6,13,13,SSO (196.5623832951967°),O (273°)
Spain - Playa América,15,03h,8,17,3.5,13,12,SO (218.9737661285632°),O (263°)
Spain - Playa América,15,05h,7,16,3.4,13,12,SSO (211.07323952682515°),O (262°)
Spain - Playa América,15,07h,7,15,3.4,13,11,S (186.25108405600818°),O (260°)
Spain - Playa América,15,09h,7,14,3.4,13,11,SSE (167.4055462527093°),O (259°)
Spain - Playa América,15,11h,7,13,3.4,13,12,SSE (162.1392814596722°),OSO (258°)
Spain - Playa América,15,13h,8,15,3.3,13,13,SSE (167.38827064932343°),O (259°)
Spain - Playa América,15,15h,7,14,3.2,13,13,SSE (166.07847764052195°),O (259°)
Spain - Playa América,15,17h,5,12,3.1,13,13,SSE (160.3360590585496°),O (260°)
Spain - Playa América,15,19h,5,10,3,13,11,SE (135.41578361579076°),O (261°)
Spain - Playa América,15,21h,5,9,2.9,13,10,SE (124.9267130265718°),O (262°)
Spain - Playa América,16,03h,4,7,2.5,13,9,E (99.21003547664266°),O (261°)
Spain - Playa América,16,05h,4,7,2.3,13,9,E (94.17591731992445°),O (260°)
Spain - Playa América,16,07h,6,10,2.2,13,8,E (95.35702242539473°),O (259°)
Spain - Playa América,16,09h,4,7,2.1,13,8,E (93.9158289680732°),O (259°)
Spain - Playa América,16,11h,2,5,1.9,13,11,ENE (76.26835317028024°),OSO (256°)
Spain - Playa América,16,13h,4,8,1.8,13,13,E (83.1013361359362°),OSO (255°)
Spain - Playa América,16,15h,2,6,1.7,13,14,ENE (56.58436748297998°),OSO (255°)
Spain - Playa América,16,17h,3,6,1.6,13,13,ONO (293.3601889264398°),OSO (254.66666666666666°)
Spain - Playa América,16,19h,3,5,1.5,13,10,SSE (162.18647978112284°),OSO (254°)
Spain - Playa América,16,22h,4,7,1.3,13,9,ESE (118.73517973539407°),OSO (252°)
Spain - Playa América,17,04h,3,7,1.1,13,8,SE (136.6951666850671°),OSO (251°)
Spain - Playa América,17,06h,4,8,1,13,8,SE (137.12484617565573°),OSO (250.33333333333331°)
Spain - Playa América,17,08h,5,10,1,13,9,SE (138.03283495995035°),OSO (250°)
Spain - Playa América,17,10h,5,11,1,13,9,SE (139.69250140721007°),OSO (250°)
Spain - Playa América,17,12h,6,13,1,13,12,SSE (156.16083829221748°),OSO (249.33333333333331°)
Spain - Playa América,17,14h,7,15,1,13,13,SSE (168.5122775743354°),OSO (249.33333333333331°)
Spain - Playa América,17,16h,8,17,1.1,13,14,S (178.70352501578523°),OSO (250°)
Spain - Playa América,17,18h,8,18,1.2,13,12,S (169.90742908243126°),O (270.66666666666663°)
Spain - Playa América,17,20h,8,20,1.2,13,12,SSE (164.35105446344426°),O (281°)
Spain - Playa América,17,22h,9,23,1.3,13,12,SSE (162.00616963069248°),O (281°)
Spain - Playa América,18,04h,12,32,1.9,13,13,SSE (166.7650977775436°),SSO (209°)
Spain - Playa América,18,06h,10,21,2.1,13,12,SSE (158.98336416840016°),SSO (207.66666666666666°)
Spain - Playa América,18,08h,14,35,2.4,13,13,SSE (162.2100380946037°),SSO (211.66666666666666°)
Spain - Playa América,18,10h,17,38,2.6,13,13,SSE (167.08051868244726°),SO (221°)
Spain - Playa América,18,12h,19,37,3,13,14,S (170.16426576122188°),SSO (212.33333333333331°)
Spain - Playa América,18,14h,19,38,3.3,13,15,S (173.4924373429981°),SO (222.66666666666666°)
Spain - Playa América,18,16h,19,37,3.6,13,15,S (173.32677434377055°),OSO (252°)
Spain - Playa América,18,18h,17,38,3.8,13,15,S (173.00785644334724°),OSO (249.33333333333331°)
Spain - Playa América,18,20h,17,37,4,13,15,S (171.8303104439098°),OSO (248.99999999999997°)
Spain - Playa América,18,22h,16,37,4.1,13,15,S (169.61967912752857°),OSO (251°)
Spain - Playa América,19,04h,15,37,4.7,13,14,S (170.2551913196668°),OSO (255°)
Spain - Playa América,19,07h,15,35,4.8,13,14,SSE (165.82045208469836°),OSO (257°)
Spain - Playa América,19,10h,13,35,4.8,13,14,SSE (168.13171623906177°),O (269°)
Spain - Playa América,19,13h,13,35,4.7,13,14,SSE (168.61139956904833°),O (267°)
Spain - Playa América,19,16h,12,33,4.5,13,14,SSE (167.45461946888784°),O (267°)
Spain - Playa América,19,19h,10,30,4.1,13,14,S (172.959578338447°),O (267°)
Spain - Playa América,19,22h,9,24,3.7,13,13,SSE (163.6072705552547°),O (265°)
Spain - Playa América,20,04h,9,22,3.3,13,13,S (185.62583524595763°),O (266°)
Spain - Playa América,20,07h,7,19,2.9,13,13,S (175.2664759468429°),O (268°)
Spain - Playa América,20,10h,8,19,2.6,13,13,S (177.87465343407308°),O (266°)
Spain - Playa América,20,13h,8,16,2.4,13,13,SO (219.12516995601868°),O (266°)
Spain - Playa América,20,16h,5,9,2.3,13,13,E (85.82301145244725°),O (265°)
Spain - Playa América,20,19h,5,8,2.2,13,12,ENE (74.45805476480503°),O (269°)
Spain - Playa América,20,22h,5,14,2.1,13,12,ESE (105.40510275444258°),O (280°)
Spain - Playa América,21,04h,5,18,2.3,13,11,SE (128.3120167597124°),SO (228°)
Spain - Playa América,21,07h,5,10,2.4,13,11,E (96.05501245833854°),SO (220°)
Spain - Playa América,21,10h,6,15,2.3,13,11,E (100.93047915756965°),SO (216°)
Spain - Playa América,21,13h,9,18,2.1,13,13,SE (124.55011160325924°),SSO (212°)
Spain - Playa América,21,16h,9,20,2.1,13,13,ESE (108.77822639347909°),SSO (208°)
Spain - Playa América,21,19h,5,8,2.1,13,12,E (90.40143869566286°),SSO (206°)
Spain - Playa América,21,22h,5,8,1.8,13,11,E (90.89182709258526°),SSO (208°)
Spain - Playa América,22,04h,5,5,1.6,13,11,SSE (151.03460301745696°),SO (216°)
Spain - Playa América,22,07h,3,3,1.4,13,11,SE (130.5982664645631°),SO (222°)
Spain - Playa América,22,10h,2,2,1.3,13,11,NE (55.81502007685577°),SO (235°)
Spain - Playa América,22,13h,3,3,1.3,13,13,SO (232.29674963930836°),OSO (244°)
Spain - Playa América,22,16h,3,4,1.3,13,13,OSO (244.02437525909892°),OSO (253°)
Spain - Playa América,22,19h,3,3,1.2,13,11,SSE (157.03840426060967°),OSO (256°)
Spain - Playa América,22,22h,4,4,1.2,13,11,ESE (105.71189101926706°),OSO (255°)
Spain - Playa América,23,04h,4,5,1,13,12,SSO (195.99999999999997°),O (278°)
Spain - Playa América,23,07h,5,8,1.1,13,12,SSO (207°),O (278°)
